cell_id,area,perimeter,centroid_y,centroid_x,eccentricity,orientation_rad,major_axis_length,minor_axis_length
1,1840.0,497.0792565073284,38.719565217391306,162.53695652173914,0.9250292883513399,0.4401719546688768,151.75373777448456,57.650606982595086
2,844.0,179.19595949289334,16.024881516587676,232.85189573459715,0.9477214668457394,0.9118826328138823,65.33014386082053,20.846768167494382
3,184.0,73.84062043356595,10.934782608695652,281.6630434782609,0.9483557492974479,-0.8578578302714674,31.199182183473823,9.896652681387776
4,1495.0,386.1736649163069,47.1886287625418,357.94046822742473,0.9836598155592408,-0.7655504345030527,154.5897487910439,27.831894302771563
5,113.0,48.72792206135785,2.646017699115044,564.212389380531,0.9499271307896423,1.4045895150092524,22.200617181439636,6.937060431452585
6,564.0,101.63351365237939,8.879432624113475,700.1578014184397,0.8849524795322778,1.213930054872711,39.94164644509293,18.600079375979675
7,130.0,66.94112549695429,5.584615384615384,732.9846153846154,0.9796762309121089,1.2535003098538042,33.75751923358747,6.771263806496305
8,113.0,47.4558441227157,4.734513274336283,765.0884955752213,0.9341487462068734,-0.9992968213604734,20.448195590664458,7.297631844244092
9,863.0,276.651803615609,12.132097334878331,964.0776361529548,0.9948359230924639,1.3346354131975302,124.19299886065161,12.605122045859703
10,1641.0,226.06601717798213,22.05789152955515,471.1986593540524,0.8681004710078721,1.5345248159201088,70.42514554187852,34.958234436543925
11,99.0,53.66295090390226,19.505050505050505,42.09090909090909,0.9685919527491115,0.1481088585746648,28.318885626810914,7.041650730176191
12,2386.0,203.0304832720494,41.80637049455155,107.16387259010897,0.5111491364975536,0.5386321154463348,59.90453818510268,51.48747350117002
13,6061.0,1667.0550493584383,104.82131661442006,917.5236759610625,0.7605809244101565,1.0054646831108602,295.5882146874181,191.9086212394077
14,989.0,125.05382386916237,34.84024266936299,849.6501516683519,0.8255880708004013,1.421983704903994,47.422846737611245,26.759445394493863
15,1077.0,126.71067811865474,46.60817084493965,317.3584029712163,0.7389512918950099,-0.7576627608321137,45.29550584695482,30.51824793812946
16,1455.0,147.1959594928933,56.032302405498285,194.76082474226803,0.6880743209217766,0.8225514619573517,50.61769003646306,36.73023173417365
17,617.0,98.66904755831214,44.37601296596434,1001.4132901134521,0.8341449652787729,1.2057515585786642,37.84660310793861,20.874114656670443
18,88.0,59.45584412271571,45.36363636363637,604.0795454545455,0.9868443691833568,0.8761850933761846,34.84067738356387,5.632800291492885
19,808.0,122.71067811865474,51.46782178217822,671.8428217821782,0.7241244567440018,1.0510402055981936,39.16057370602808,27.00784624420922
20,166.0,76.84062043356595,50.74698795180723,273.06024096385545,0.9041799289782074,-0.6527373215404124,26.055740949078906,11.129756518321894
21,153.0,51.45584412271571,51.97385620915033,754.9869281045752,0.8720969762489071,-0.05602060915290538,20.690450963786876,10.124522114356731
22,4213.0,680.2518754031087,122.79848089247567,509.96487063849986,0.6096208427467237,0.3754369410723201,100.55524995068711,79.70945770761509
23,1084.0,127.77564927611034,77.59132841328413,23.94188191881919,0.7139485131167589,0.6727864338182733,44.53279199529092,31.181780838534394
24,91.0,49.8700576850888,66.95604395604396,67.97802197802197,0.9761037956573265,0.6220608157677319,24.28887176131225,5.2780886438820644
25,349.0,114.39696961966999,84.31232091690545,271.0143266475645,0.8822837993714898,0.1516406885217017,36.19917614272702,17.03959848325849
26,95.0,50.2842712474619,72.81052631578947,766.421052631579,0.9684387653771986,1.0859627013629618,24.899145524995085,6.206151741468828
27,354.0,164.26702730475878,92.1638418079096,385.50282485875704,0.9516566368300077,0.1347761341488601,67.49108311455801,20.730822559449823
28,764.0,338.5107140124046,132.8651832460733,119.70287958115183,0.9486043054490267,0.8007614670133651,129.8531369711292,41.093926924190534
29,126.0,44.62741699796952,82.72222222222223,596.8809523809524,0.7946333270909635,-1.205627868347824,16.67438022849127,10.12284410099772
30,951.0,121.63961030678928,96.1230283911672,434.22397476340694,0.7722471920686775,0.825371752242386,43.81577422811621,27.837133267963946
31,79.0,39.31370849898475,84.21518987341773,574.8101265822785,0.9474788933852926,-1.5585320643954237,18.08206256856797,5.782974555682772
32,665.0,171.82337649086284,113.07368421052631,842.2466165413534,0.9758374577728697,1.0265704861857026,71.75249229609608,15.677756358873568
33,971.0,121.7401153701776,121.55406797116375,748.3347064881565,0.7538406231966737,-1.0513688009411024,43.51888012084247,28.59439851153732
34,719.0,108.5685424949238,130.13490959666203,342.27538247566065,0.6925083219924847,-0.05625259289637291,36.421356836946146,26.27472689260789
35,100.0,53.35533905932737,127.18,179.04,0.9564897061069528,-0.8097453847442816,24.35415370514494,7.105715819407285
36,112.0,43.55634918610404,133.52678571428572,1020.1696428571429,0.8945532979432026,-0.07457339954712867,18.472100222327672,8.256313793571236
37,75.0,39.21320343559643,142.69333333333333,890.08,0.9296091630105748,-1.214716499442075,17.147279043536475,6.319576221972251
38,1722.0,162.61017305526642,169.16608594657376,221.92218350754936,0.781488272023585,-1.1637444966853077,59.383937962776464,37.050822494829646
39,192.0,92.08326112068524,158.97395833333334,810.3072916666666,0.9793720745814843,1.5556653584602953,41.266771356097806,8.338577843652743
40,1506.0,146.36753236814715,175.09827357237717,624.7589641434263,0.6928147792293062,-1.1716665308225092,51.702342500330005,37.283364769845086
41,73.0,52.94112549695428,173.56164383561645,63.32876712328767,0.9878443064749581,0.8530623613608621,26.75975850517399,4.159711816383343
42,147.0,59.45584412271571,170.95238095238096,378.38775510204084,0.9500068254483572,-1.4675345250251786,25.279281130596235,7.8929280346252995
43,226.0,111.18376618407356,173.5486725663717,730.2168141592921,0.9913130451922205,-1.4211472447619977,51.31674484588331,6.749360891054951
44,8964.0,1917.0094141847387,392.4388665774208,745.7147478804105,0.9606103465462748,-0.26843386817311765,463.67276923383366,128.85412206919383
45,65.0,35.21320343559643,179.36923076923077,339.7692307692308,0.8744773096688022,-0.7452303581439648,14.38663385735595,6.978473026458349
46,1250.0,144.71067811865473,195.0776,871.612,0.7934113605416644,-1.0474137766218559,51.74635749843619,31.49727342936269
47,3095.0,820.3351365237941,230.8313408723748,494.27334410339256,0.8665208457678706,1.102985879376007,170.5592157112736,85.13307800678429
48,232.0,89.15432893255071,191.43965517241378,574.6853448275862,0.9846698714433619,0.9006009020815713,45.211685534532315,7.8861990589529345
49,616.0,168.8528137423857,193.94967532467533,120.69805194805195,0.975982578377013,-1.5335645973642578,66.70265769325492,14.531079704145002
50,1313.0,136.8111831820431,205.92764661081492,391.11195734958113,0.48786033373062865,0.44955245624887935,43.96459396726994,38.37764811683328
51,495.0,184.53910524340097,197.23232323232324,42.3010101010101,0.993314732944489,-1.4454828673873088,92.74760836139176,10.70656204677891
52,197.0,89.15432893255071,208.24365482233503,314.3959390862944,0.9713850330139744,-0.5079524139854933,38.37769808838185,9.115096568941542
53,978.0,130.5685424949238,213.41308793456034,515.2535787321063,0.8024214117677083,-1.4288453265382652,46.078740741960516,27.497848186517622
54,2723.0,572.5290039756342,227.12449504223284,85.09915534337128,0.9620992001196221,-1.4634482220022373,168.21713897286895,45.87276418066051
55,149.0,65.59797974644665,213.50335570469798,610.0939597315436,0.9714181107922325,1.073959063059948,30.53805442813126,7.248968315591067
56,893.0,112.32590180780451,224.3673012318029,706.1332586786115,0.646279182345057,1.4847212779189722,38.634777419460825,29.482239366086613
57,787.0,134.46803743153546,232.8068614993647,947.0355781448538,0.8139492252715578,-1.2299366065051427,43.00076497957952,24.98069324000228
58,3940.0,972.6082604829627,274.3921319796954,538.5832487309644,0.987399156843757,-1.403487315359571,373.8415321894478,59.16023650967809
59,232.0,103.74011537017762,253.47413793103448,182.2456896551724,0.9697887601989859,0.5067034124694249,44.98335159598139,10.97351880046406
60,90.0,40.8700576850888,245.93333333333334,1009.1777777777778,0.9447233739726858,-0.9148154307809454,19.0752243868073,6.254165014216593
61,10948.0,2078.9566363361027,337.4630069419072,125.66350018268177,0.834184948682915,1.2286809039995679,260.6079702230764,143.721331208515
62,132.0,71.59797974644667,269.0833333333333,874.1287878787879,0.9904453935791748,-0.419613770434723,37.09928766720284,5.116195197658922
63,282.0,119.05382386916237,265.4148936170213,966.5992907801418,0.9825040005783576,1.2582498285889439,55.4049170383263,10.318693744766408
64,112.0,58.941125496954285,267.32142857142856,390.44642857142856,0.9608279664397379,-1.073412982811947,25.579836723097674,7.089336211066674
65,67.0,33.89949493661167,264.3731343283582,916.3880597014926,0.912635049819844,-1.4814990209538808,14.999711042156946,6.131511747200763
66,315.0,114.84062043356595,269.8857142857143,23.206349206349206,0.9866241749460448,1.4409046562210863,54.05275872456304,8.81121933568412
67,445.0,145.78174593052023,284.62022471910115,340.89662921348315,0.8740444692453649,0.9312509988926133,42.790455364754564,20.789568497438694
68,147.0,48.970562748477136,275.8095238095238,172.55102040816325,0.8301277945184102,-1.3923473772107333,18.840322950104948,10.504858673293276
69,126.0,79.698484809835,280.2142857142857,227.76984126984127,0.98815404189777,1.1920964171273511,44.0485719731148,6.759926046210633
70,115.0,52.2842712474619,291.88695652173914,962.9304347826087,0.9615298390214685,-0.5727887788094173,24.534610881751853,6.739670053860111
71,71.0,33.79898987322333,290.943661971831,298.5492957746479,0.7939614561844749,-0.7696149234215011,12.681057594119707,7.709678444304617
72,12340.0,2137.661217800348,526.0898703403566,584.0683144246353,0.927802028824757,-0.49519178591391044,352.0154004639146,131.3274094067602
73,381.0,169.8528137423857,325.88188976377955,857.498687664042,0.9938686310056954,-0.21887138985364907,93.4310073451238,10.330421178635621
74,108.0,65.04163056034261,292.50925925925924,257.6759259259259,0.9902563008841985,1.2745103872869767,34.740656720689216,4.8378729608503095
75,1833.0,223.76450198781714,319.54882705946534,586.5155482815057,0.6756669727397026,0.5258019663368736,58.87585707188138,43.403693209671985
76,4730.0,1218.621499812309,363.4327695560254,491.01014799154336,0.9333868986350363,1.3816917523263734,298.61703788784143,107.16520420035444
77,1208.0,376.71782079359116,376.4751655629139,309.7880794701987,0.9941630768352794,0.42073642023210506,177.79160962776118,19.181545018525263
78,98.0,50.49137802864845,313.55102040816325,961.4795918367347,0.8313818666952776,0.4831436522883914,17.247528147436064,9.584477800204322
79,764.0,107.15432893255071,324.6976439790576,802.6662303664922,0.8070953785981094,-0.879061094186675,40.677201340291774,24.01667708254377
80,1212.0,133.0538238691624,332.220297029703,893.8011551155115,0.7086130485037099,-0.6942666974049976,46.84470817886145,33.05349953470701
81,685.0,118.81118318204308,329.8233576642336,1011.548905109489,0.7902700685288369,-0.4606939115446923,38.66358381607169,23.6914471785968
82,2546.0,869.6255044256658,395.6103692065986,960.6178318931658,0.8085087273782238,-0.386335374996183,178.7836635077029,105.21135877770809
83,750.0,247.94826817189067,352.27866666666665,807.2293333333333,0.9846052338875941,-1.094941124703667,104.55913016235782,18.27618625795754
84,1104.0,125.29646455628165,363.28170289855075,333.2201086956522,0.5817383654414441,1.3178018991503697,41.650273565505806,33.877331805489256
85,435.0,153.9827560572969,390.0436781609195,831.1310344827587,0.9918700023290968,-0.169685207404258,72.43137751946195,9.217273004881985
86,68.0,30.727922061357855,367.97058823529414,855.1323529411765,0.797869294715273,-0.26356278839252817,12.166720257911203,7.334469822522816
87,1266.0,133.0538238691624,388.82069510268565,534.1927330173776,0.6421232273541106,0.8172428137723199,45.889355573981476,35.17884585663582
88,337.0,87.21320343559641,421.1513353115727,1018.759643916914,0.9530784836374867,-0.043326109089141036,38.8373578316837,11.756973617732193
89,158.0,76.91168824543142,416.2721518987342,255.40506329113924,0.9871970011295323,0.7611030773625396,39.65956634958334,6.325928462247997
90,946.0,224.75230867899737,461.3202959830867,1006.7928118393235,0.9317112205801739,0.39609462524414346,73.88634960962291,26.83551825656275
91,574.0,243.68733752154176,461.44947735191636,881.705574912892,0.9944873583293065,0.3099821869022966,124.48426019009558,13.052988892536327
92,115.0,46.8700576850888,424.8086956521739,739.5565217391304,0.878986552243231,-0.3748617614236828,18.50278314185022,8.822988475935752
93,752.0,107.49747468305831,435.8630319148936,935.3816489361702,0.8070782885998411,-0.22302209174493384,40.337336076147245,23.81695578815908
94,153.0,56.62741699796952,426.36601307189545,468.4967320261438,0.8766518883038857,-0.42774609638385425,22.496472055511607,10.823619819422468
95,1613.0,190.16652224137044,453.65654060756356,33.274023558586485,0.9054306277514226,0.09441631427415843,72.30382226519072,30.69255766021095
