cell_id,nuc_y,nuc_x,golgi_y,golgi_x,polarity_dx,polarity_dy,polarity_angle_deg,polarity_alignment_deg,polarity_length
1,,,,,,,,,
2,46.68098247629992,521.6391841424878,15.692165898617512,499.77972350230414,-21.85946064018367,-30.988816577682407,234.8009194627375,54.80091946273751,37.92285290382282
3,43.97743925954493,590.2749710759738,3.089108910891089,563.7623762376238,-26.51259483834997,-40.88833034865384,237.0400314041586,57.04003140415861,48.73164519860937
4,43.97743925954493,590.2749710759738,14.658536585365853,620.4668989547039,30.191927878730098,-29.31890267417908,315.84047006771686,44.159529932283135,42.08503965843949
5,,,,,,,,,
6,,,,,,,,,
7,,,,,,,,,
8,,,,,,,,,
9,,,,,,,,,
10,,,,,,,,,
11,,,,,,,,,
12,,,,,,,,,
13,88.74867597496389,712.3360616273471,99.95675675675676,720.9772972972972,8.641235669950106,11.208080781792873,52.368400721623075,52.368400721623075,14.1524566317941
14,43.97743925954493,590.2749710759738,127.73913043478261,666.0923913043479,75.81742022837409,83.76169117523767,47.849982872369495,47.849982872369495,112.97921100194388
15,,,,,,,,,
16,,,,,,,,,
17,,,,,,,,,
18,,,,,,,,,
19,,,,,,,,,
20,,,,,,,,,
21,201.29347826086956,119.27173913043478,213.8,113.25,-6.021739130434781,12.506521739130449,115.71025322410627,64.28974677589373,13.880721456983133
22,,,,,,,,,
23,242.73127474267616,719.3290577988915,254.59265584970112,738.3620836891546,19.033025890263048,11.861381107024954,31.931159216137214,31.931159216137214,22.426511906792637
24,257.77447443711907,591.110212713024,291.66514459665143,613.2534246575342,22.1432119445102,33.89067015953236,56.84052701324819,56.84052701324819,40.48332198673568
25,314.2560353362272,278.65128322290764,309.18959107806694,268.1635687732342,-10.487714449673433,-5.066444258160288,205.7844325788957,25.78443257889569,11.647360722452717
26,,,,,,,,,
27,349.17799785867237,555.344352248394,340.02016498625113,556.4784601283227,1.134107879928706,-9.157832872421238,277.0595778810317,82.94042211896829,9.227789746332293
28,291.9933753943218,419.591167192429,342.36619718309856,407.38028169014086,-12.210885502288136,50.372821788776776,103.62623462092184,76.37376537907816,51.83171712102402
29,323.6836361491269,739.2128952336008,352.2470588235294,770.3882352941176,31.175340060516874,28.56342267440249,42.49648997028069,42.49648997028069,42.282040428123125
30,,,,,,,,,
31,351.4902626407004,480.21582990887975,354.1693989071038,493.14207650273227,12.926246593852511,2.679136266403418,11.70951716646624,11.70951716646624,13.200970499892865
32,,,,,,,,,
33,,,,,,,,,
34,424.7791075650118,587.9596631205674,414.70683579985905,578.6032417195208,-9.356421401046532,-10.072271765152777,227.11010896365735,47.11010896365735,13.747482676659585
35,,,,,,,,,
36,442.88285000960246,319.2565776838871,446.40269461077844,285.8502994011976,-33.40627828268947,3.5198446011759756,173.9852363452333,6.0147636547667105,33.591200257164346
37,,,,,,,,,
38,,,,,,,,,
39,453.0510979032524,488.3609047383193,454.84722222222223,499.63271604938274,11.271811311063459,1.7961243189698166,9.053768183108048,9.053768183108048,11.414017382210915
40,,,,,,,,,
41,,,,,,,,,
42,,,,,,,,,
43,553.4065526478466,296.70643588158526,567.843537414966,288.3707482993197,-8.335687582265564,14.436984767119384,120.00146007793849,59.99853992206151,16.670639358920024
44,,,,,,,,,
45,,,,,,,,,
46,547.6247849225721,510.58288984034255,559.1714801444043,542.1480144404333,31.565124600090712,11.546695221832238,20.092796056521397,20.092796056521397,33.61076109767726
47,,,,,,,,,
48,609.9068017810533,328.2880393060034,620.705636743215,336.2306889352818,7.942649629278435,10.798834962161663,53.66515146262586,53.66515146262586,13.4052422459828
49,,,,,,,,,
50,677.1181548657133,331.47715381932335,669.927374301676,335.2849162011173,3.807762381793964,-7.190780564037368,297.9027385351021,62.09726146489788,8.136730269361447
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,764.0502776616707,296.8058756792261,759.4779411764706,303.5882352941176,6.782359614891504,-4.57233648520014,326.0140697629741,33.98593023702591,8.179649312751959
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,,,,,,,,,
61,,,,,,,,,
62,,,,,,,,,
63,,,,,,,,,
64,,,,,,,,,
65,,,,,,,,,
66,,,,,,,,,
67,,,,,,,,,
68,,,,,,,,,
