cell_id,area,perimeter,centroid_y,centroid_x,eccentricity,orientation_rad,major_axis_length,minor_axis_length
390,1648.0,157.29646455628168,1403.9156553398059,1356.7997572815534,0.7548125543562206,-0.32633033644629134,56.7933411567769,37.2530555495202
391,3181.0,257.6223663640862,1420.0987110971394,1272.2951901917636,0.817789630900824,0.36971204408591063,88.5550250853152,50.96494562969055
392,1806.0,164.12489168102786,1398.953488372093,1651.5647840531562,0.7817308401537021,-1.491606120852172,60.95451547667776,38.0122100530439
393,88.0,32.14213562373095,1391.159090909091,1215.5,0.26135457471290857,0.3783542328653843,10.78496691202571,10.41011234904474
394,2459.0,189.4802307403552,1415.283041886946,795.2285481903212,0.7749745934141303,0.8460938853809647,70.40405671274736,44.49482798652393
395,1676.0,165.6812408671319,1419.934367541766,1159.3329355608591,0.8249655021314384,0.7256432992198353,62.259803337453995,35.188187761572756
396,1555.0,162.46803743153546,1417.3916398713827,543.3369774919614,0.8875362223906337,1.292197282611134,65.80390941546511,30.31835799574362
397,1520.0,150.36753236814712,1428.8072368421053,948.9684210526316,0.7497647939743063,0.41424399767831727,54.31422394959149,35.93996264193607
398,3139.0,259.1787155501902,1439.6046511627908,1585.1567378145905,0.6998427511764073,0.5579283087787855,78.45473334146672,56.03997623618802
399,1785.0,214.69343417595167,1435.7249299719888,1487.7529411764706,0.7389965854939632,0.532944550361871,61.233818726728806,41.25378523058738
400,1596.0,152.12489168102783,1435.9110275689222,674.6635338345865,0.7406836253720438,1.247505076610627,55.1125665237703,37.02759703017814
401,1475.0,145.88225099390857,1436.935593220339,149.73966101694916,0.7044246336809846,1.4920241039664832,51.62861585427801,36.644896662435556
402,1781.0,167.88225099390857,1438.6541268950027,1815.1347557551937,0.8615092178077016,1.4199053904736108,67.29336235888208,34.167661690376484
403,1469.0,145.88225099390857,1455.1579305650102,492.09394145677334,0.7411891387933193,0.16438108918310682,53.01252042348027,35.58710637144749
404,1653.0,152.2670273047588,1453.9286146400484,1045.664851784634,0.6801822086669285,0.8449394015048288,53.69027163354581,39.357282299518985
405,2005.0,199.92388155425115,1467.6039900249377,842.6408977556109,0.8335413886981172,0.007329865134533333,69.0067671267095,38.123272575657914
406,1811.0,164.95331880577405,1452.9022639425732,1962.27885146328,0.7748166576961203,-1.4053132243000843,60.530182870970485,38.266334588720945
407,1448.0,147.88225099390857,1462.3494475138123,431.853591160221,0.809126086347227,-0.22684424937401007,56.235568003627534,33.04599198329451
408,2759.0,264.24978336205567,1485.314606741573,549.6520478434215,0.867418363021592,-0.11467835305753764,93.39460057323797,46.47124097143694
