cell_id,area,perimeter,centroid_y,centroid_x,eccentricity,orientation_rad,major_axis_length,minor_axis_length
1,13380.0,550.1147904132612,105.58004484304932,56.52047832585949,0.93858360565766,0.5535972064005811,230.15760442706787,79.41631920629378
2,14208.0,552.1980515339463,71.82383164414415,120.64477759009009,0.8706064593428768,0.6778701712865632,199.11547515307478,97.9608461472177
3,11229.0,456.49852070358486,53.9849496838543,212.0591326030813,0.8194176796211726,0.9194064586243201,160.48781819171478,91.99111709703114
4,1492.0,174.5685424949238,11.538203753351207,254.13002680965147,0.887449302358674,1.493338789700869,67.5389389103228,31.129057843674488
5,8105.0,378.2914139223983,43.61838371375694,317.677236273905,0.7929179084536081,-0.7935918286157957,135.48362204678347,82.55402881010232
6,9853.0,568.6761902332486,31.52126255962651,522.1008829798031,0.9606316091946071,1.290501282599412,233.88523569108253,64.97924170479142
7,9979.0,452.5584412271571,56.654775027557875,662.7413568493837,0.8620905409543639,1.0922630797065231,164.3726844303,83.29656117153205
8,4404.0,299.62846301849606,27.160990009082653,717.035876475931,0.8822770891046355,1.143561925703923,111.66275150046721,52.56305506592955
9,11812.0,554.492424049175,31.643582797155435,868.1956484930579,0.9548373095102393,1.4395233193625891,234.8461464760322,69.77962821154301
10,1371.0,189.94112549695424,9.135667396061269,990.6528081692195,0.9631542625117016,1.4567116549622334,83.6455938822771,22.496445792079836
11,3888.0,290.51576464628795,47.16383744855967,992.2191358024692,0.8314990508251539,0.7872876363402548,99.31840332297008,55.173972469726145
12,16037.0,602.541197284454,96.94886824218993,439.88888196046645,0.8240004087508348,0.4432793576185562,199.41635113237044,112.98715170355061
13,7407.0,403.5401512639275,112.36681517483461,521.1432428783584,0.7788246578207835,-0.03190049521211749,129.00359476388556,80.91643430705292
14,13977.0,626.0731598529186,94.5194247692638,889.5066895614224,0.945637657796583,1.3820874780324846,248.60997267148008,80.85345962093696
15,10073.0,425.58787847867995,124.90687977762335,352.3794301598332,0.4571465566963756,0.7282383188689657,125.27367996237494,111.41733102070218
16,11842.0,490.8599564173221,129.46022631312277,765.7706468501942,0.8408823555781703,-1.4175960305205884,175.39824551320248,94.92867800740456
17,14815.0,486.7594513539338,145.52298346270672,618.7995950050624,0.511559565369412,-1.5104030575398082,150.62266151485767,129.42219310261208
18,2690.0,232.46803743153546,135.22007434944237,999.1810408921933,0.7594160555062782,-0.7777369016188922,78.40637392083062,51.01160232129736
19,3916.0,291.9005409571382,166.2231869254341,25.994126659856995,0.8056107338410805,0.5620973429850687,99.53630518959781,58.96980879888184
20,23671.0,641.9970414071697,197.22031177390056,236.55751763761566,0.5215570714175426,0.5417670151160958,192.37240202618764,164.13528786806495
21,14124.0,575.5828278447966,198.91539224015858,873.1137071651091,0.9197514047106923,-0.9821391359239062,220.89128936991483,86.70014160040024
22,14923.0,544.3574311003804,214.28285197346378,731.3345841988876,0.8702725762526261,-1.2964449707017005,202.4388350772334,99.71538702484347
23,9658.0,402.91883092036784,218.15065230896667,970.2068751294264,0.7728885305337668,-0.9435220602479446,142.6988165748567,90.54836656091835
24,13356.0,513.8305191657993,224.5374363581911,372.1887541179994,0.779659878666712,-1.1820882031263216,167.18483040872005,104.69167925176833
25,7696.0,401.0193359837562,211.67944386694387,513.2701403326404,0.9213147635353859,-1.420628449843335,161.5123026737524,62.79882182978994
