image_id,image_path,cell_i,cell_j,contact_px,iface_cy,iface_cx,aj_threshold,aj_channel_idx,cell_channel_idx,nuc_channel_idx,golgi_channel_idx,aj_mean_intensity,aj_max_intensity,aj_std_intensity,aj_occupancy,aj_intensity_per_interface,aj_cluster_count,aj_cluster_area_mean,aj_skeleton_len,aj_linearity_index,aj_thickness_proxy,aj_morph
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,2,3,113,29.75221238938053,277.83185840707966,0.458984375,2,2,0,0,0.10360850865658558,0.8137019230769231,0.13958110416345376,0.045584045584045586,0.028205813061582295,4,4.0,9.0,0.5153385008824815,1.7777777777777777,fingers
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,4,7,158,41.79113924050633,557.0,0.458984375,2,2,0,0,0.3488791943653055,1.0,0.27336346964033986,0.2962962962962963,0.21468670861031972,7,20.571428571428573,63.0,0.675741654220727,2.2857142857142856,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,3,8,104,45.00961538461539,415.4423076923077,0.458984375,2,2,0,0,0.3478454415954416,1.0,0.2484747897730636,0.23148148148148148,0.16908164173789175,15,5.0,30.0,0.44538631128187556,2.5,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,4,8,70,44.0,472.4428571428571,0.458984375,2,2,0,0,0.28287963444213443,0.8245192307692307,0.13919874674376928,0.11261261261261261,0.06533155751905752,7,3.5714285714285716,14.0,1.1067971810589328,1.7857142857142858,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,1,9,228,66.08771929824562,60.55263157894737,0.458984375,2,2,0,0,0.31861510791366904,1.0,0.28946635445955626,0.2446043165467626,0.1892657028223575,8,21.25,84.0,0.859427798902399,2.0238095238095237,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,5,10,205,175.1609756097561,700.0878048780488,0.458984375,2,2,0,0,0.1704266732875888,1.0,0.18053155474250834,0.09233176838810642,0.05864406524617792,8,7.375,38.0,0.6173355598495338,1.5526315789473684,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,2,11,164,64.0609756097561,221.5,0.458984375,2,2,0,0,0.30246251144688646,1.0,0.20112986709691932,0.22023809523809523,0.13341346153846156,14,7.928571428571429,58.0,0.7410968153999303,1.9137931034482758,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,1,11,41,64.7560975609756,124.53658536585365,0.458984375,2,2,0,0,0.17995014245014246,0.7764423076923077,0.19985344330037308,0.13333333333333333,0.08028846153846154,2,9.0,8.0,0.7770286898858113,2.25,straight
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,3,12,194,60.19072164948454,344.0,0.458984375,2,2,0,0,0.6275029946904948,1.0,0.28716910070839885,0.6750841750841751,0.5392648439523439,2,200.5,105.0,1.0823016980379643,3.8190476190476192,straight
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,2,12,67,70.1044776119403,279.25373134328356,0.458984375,2,2,0,0,0.36444226254965695,1.0,0.2728518142687376,0.352112676056338,0.24184610870350304,7,10.714285714285714,22.0,0.5547001962252291,3.409090909090909,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,8,13,170,102.47647058823529,449.5705882352941,0.458984375,2,2,0,0,0.4294273135867963,1.0,0.24100738133184993,0.36973180076628354,0.25509320660182727,12,16.083333333333332,85.0,0.9195236256176599,2.2705882352941176,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,4,13,83,64.60240963855422,497.2530120481928,0.458984375,2,2,0,0,0.20055537135278517,0.8245192307692307,0.16241553351773916,0.09961685823754789,0.055564765694076035,8,3.25,19.0,0.5323152239464994,1.368421052631579,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,8,12,90,93.0,389.76666666666665,0.458984375,2,2,0,0,0.6311204309874523,1.0,0.19038740947089747,0.7624113475177305,0.5410230837424987,5,43.0,69.0,1.6313378790345505,3.1159420289855073,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,7,13,308,136.41558441558442,476.538961038961,0.458984375,2,2,0,0,0.18192569649901383,1.0,0.20423013983789837,0.09935897435897435,0.06888329018737673,14,6.642857142857143,46.0,0.4189094831628449,2.0217391304347827,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,9,11,251,136.22310756972112,119.04780876494024,0.458984375,2,2,0,0,0.4669651835093011,1.0,0.28694772926731543,0.4797385620915033,0.3483015962795375,4,91.75,163.0,1.3635513258893117,2.2515337423312882,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,11,12,171,115.75438596491227,295.5263157894737,0.458984375,2,2,0,0,0.5719322344322345,1.0,0.29990283161045467,0.6495238095238095,0.4956158424908424,2,170.5,118.0,1.1820704364837278,2.889830508474576,straight
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,7,12,59,129.74576271186442,375.6271186440678,0.458984375,2,2,0,0,0.5642361111111112,1.0,0.1741682382249131,0.7354497354497355,0.47055606430606434,4,34.75,58.0,1.5933825418047927,2.396551724137931,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,7,8,81,133.7283950617284,403.38271604938274,0.458984375,2,2,0,0,0.5245663650075414,1.0,0.264512711136246,0.5490196078431373,0.3980769230769231,6,23.333333333333332,54.0,1.1681308636249244,2.5925925925925926,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,9,14,170,158.88823529411764,26.711764705882352,0.458984375,2,2,0,0,0.15310425386058593,0.9375,0.17423172490594074,0.07129455909943715,0.0467487191513927,11,3.4545454545454546,27.0,0.5642168123635735,1.4074074074074074,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,7,15,250,228.548,401.576,0.458984375,2,2,0,0,0.5409663335352312,1.0,0.31252994540407897,0.5341207349081365,0.42458011558651326,4,101.75,126.0,0.9415315487371073,3.2301587301587302,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,5,6,142,227.82394366197184,729.943661971831,0.458984375,2,2,0,0,0.11223824786324786,1.0,0.16186581940195927,0.04888888888888889,0.0346741452991453,5,4.4,13.0,0.14464995766100638,1.6923076923076923,fingers
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,11,16,103,196.2621359223301,178.25242718446603,0.458984375,2,2,0,0,0.22558336328780254,0.8533653846153846,0.18626399118926765,0.12149532710280374,0.07484872993050563,8,4.875,30.0,0.7924979719782708,1.3,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,9,16,189,209.05291005291005,105.75132275132275,0.458984375,2,2,0,0,0.4830734356317258,1.0,0.3743005213359169,0.4939550949913644,0.40930566626810155,3,95.33333333333333,67.0,1.1635030920090397,4.268656716417911,straight
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,11,15,45,205.57777777777778,324.84444444444443,0.458984375,2,2,0,0,0.6096070954907161,1.0,0.3256764261010949,0.6206896551724138,0.5194794429708223,2,45.0,23.0,0.9312427797057534,3.9130434782608696,straight
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,11,17,204,203.55882352941177,264.5,0.458984375,2,2,0,0,0.3063112518491124,1.0,0.23287786576352643,0.23397435897435898,0.15838611008382644,9,16.22222222222222,84.0,0.9997166737441362,1.7380952380952381,reticular
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,16,17,145,239.53793103448277,170.75172413793103,0.458984375,2,2,0,0,0.13719131818964037,0.9795673076923077,0.1342469961131629,0.035794183445190156,0.0231592023748064,3,5.333333333333333,7.0,1.697749375254331,2.2857142857142856,fingers
EGM2_regular_static-49,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-49.tif,7,10,37,222.24324324324326,569.1351351351351,0.458984375,2,2,0,0,0.12152126328955597,0.5372596153846154,0.12882169056319712,0.032520325203252036,0.016426282051282052,2,2.0,4.0,2.0,1.0,fingers
