cell_id,area,perimeter,centroid_y,centroid_x,eccentricity,orientation_rad,major_axis_length,minor_axis_length
2,6846.0,350.56349186104046,35.07595676307333,232.30105170902718,0.8334558164032259,1.1634667796302591,127.62643759557751,70.5245958917479
3,8826.0,427.6995308303616,28.075458871515977,352.39372309086787,0.916538152166614,1.529237763901348,172.0211930219409,68.79940585224463
4,5948.0,347.32085117392114,28.875084061869536,526.5630464021519,0.8800701738216132,-1.232714469441868,130.74522377411986,62.08353889207689
5,17628.0,918.6610383315985,115.02893124574541,770.4014635806672,0.9797458149506437,-0.5458779895699736,411.78775847439795,82.45851995947362
6,39545.0,1081.9108216936543,146.38467568592742,869.8605892021748,0.9706148860232499,-0.80331020574224,476.87184556013096,114.75358227956488
7,33811.0,1018.5321420372138,180.9451657744521,496.9932862086303,0.8195499854408791,-0.5959972994318714,318.2515766133763,182.36060313253435
8,6684.0,344.2975105768082,80.3785158587672,429.01346499102334,0.8663524772519929,-0.4665090526450171,131.94437278311278,65.89738234266775
9,14930.0,610.3218971944477,133.3456128600134,65.04608171466845,0.8408267700349237,0.554603125832827,198.19003826880646,107.28111949163703
10,17952.0,727.2112908632927,185.8009692513369,655.3033088235294,0.9569791320834036,-0.6278985003357386,295.10071572980684,85.62546520210819
11,26090.0,684.7838379715732,135.26696052127252,214.31115369873515,0.8232255866098332,1.1847726955042255,246.045673854367,139.68367071438973
12,8226.0,366.19090885901,96.48407488451252,333.3901045465597,0.7345672566415643,1.3270685038805756,126.60502933771517,85.90605546267524
13,5584.0,332.6761902332486,117.559276504298,469.9833452722063,0.9010709124177846,-0.46934306958419114,130.13095714575422,56.4341235223679
14,10082.0,528.1492782986674,245.7776234874033,27.124479269986114,0.9567440828229286,0.1079680473677097,216.42949048554516,62.96601581859846
15,25133.0,691.8670990922585,299.50240719372937,340.58715632833326,0.8256189460549195,-0.2867927504342277,241.59830905305964,136.31655639721154
16,6890.0,393.29751057680824,230.49869375907113,126.78359941944848,0.9095488458070391,-1.2735699523109323,149.0781413648965,61.95643381978734
17,11378.0,467.44574285494906,249.9034979785551,228.15327825628407,0.8562564014358373,-1.2127692464265651,171.32276947327662,88.49695442788352
18,24688.0,806.1635636485402,294.59952203499677,869.7376863253403,0.9615263112697587,-1.1443417247435868,345.5284154926545,94.92109752481957
19,24830.0,824.3412331782039,372.86641159887233,516.8068062827225,0.8657081850583447,-0.9022558454104482,279.57657671474925,139.94178620919163
20,21852.0,805.0580079512686,403.5024254072854,912.9985356031484,0.9685644260091327,-0.7132325726410446,339.5527869916754,84.46811705840906
21,21546.0,658.4762261269983,366.3697205977908,88.92625081221573,0.680177644012534,-0.8806161897301852,202.05795669835163,148.11804353578145
