cell_id,nuc_y,nuc_x,golgi_y,golgi_x,polarity_dx,polarity_dy,polarity_angle_deg,polarity_alignment_deg,polarity_length
1,10.72554347826087,15.419836956521738,25.276315789473685,9.19078947368421,-6.229047482837528,14.550772311212816,113.17530738192283,66.82469261807717,15.828013374905964
2,42.66274509803922,132.46039215686275,62.78103837471783,143.0406320541761,10.580239897313334,20.118293276678614,62.26005217248734,62.26005217248734,22.73075451125969
3,56.857510729613736,307.09098712446354,63.280851063829786,332.88085106382977,25.789863939366228,6.42334033421605,13.985786730160491,13.985786730160491,26.57774224911118
4,,,,,,,,,
5,,,,,,,,,
6,,,,,,,,,
7,89.98325892857143,688.0446428571429,75.92182410423453,703.3876221498372,15.342979292694281,-14.0614348243369,317.49556580219,42.504434197809985,20.811798646323677
8,85.5991341991342,752.2813852813853,102.66050808314088,764.4364896073903,12.155104326005016,17.061373884006684,54.532632816343856,54.532632816343856,20.94843765023853
9,15.644273127753303,815.6046255506608,13.536036036036036,834.0585585585585,18.453933007897717,-2.1082370917172675,353.4826004991317,6.517399500868294,18.573968533807452
10,81.24888492417485,857.8037466547726,92.79574468085106,876.0085106382978,18.204763983525254,11.546859756676213,32.38600902679921,32.38600902679921,21.557908106683424
11,23.68321917808219,944.3210616438356,46.87679083094556,945.1604584527221,0.8393968088864767,23.19357165286337,87.92731735461575,87.92731735461575,23.20875595587312
12,,,,,,,,,
13,55.2887323943662,514.8380281690141,57.74798927613941,537.4343163538874,22.596288184873288,2.4592568817732072,6.211313180514476,6.211313180514476,22.72972028302137
14,,,,,,,,,
15,,,,,,,,,
16,,,,,,,,,
17,212.44162033359808,817.9396346306593,190.5149051490515,828.5528455284552,10.613210897795966,-21.926715184546595,295.8284233267607,64.17157667323931,24.360235720233113
18,128.95790671217293,218.98748577929464,141.77178423236515,230.77178423236515,11.784298453070505,12.813877520192221,47.39676806136101,47.39676806136101,17.40876638747064
19,144.15748898678413,590.3997797356828,130.7927927927928,605.0945945945946,14.69481485891174,-13.364696193991335,317.71398809188304,42.28601190811696,19.86335037437994
20,126.66126656848306,517.6568483063328,136.0989010989011,509.46153846153845,-8.195309844794338,9.437634530418052,130.96989968162902,49.030100318370984,12.499281938652402
21,185.68421052631578,6.401662049861496,195.06040268456377,11.966442953020135,5.564780903158638,9.376192158247989,59.31081995893726,59.31081995893726,10.903199800450789
22,164.6444929116685,983.5234460196292,188.6008230452675,991.238683127572,7.715237107942812,23.95633013359901,72.14862699298787,72.14862699298787,25.16804793983359
23,165.15165262475696,371.12572909915747,173.03636363636363,392.1545454545454,21.02881635538796,7.884711011606669,20.553429237750283,20.553429237750283,22.458401213024572
24,150.90134529147983,457.71973094170403,153.09012875536482,449.0,-8.719730941704029,2.188783463884988,165.9090340504303,14.090965949569693,8.990243642276164
25,158.8925,499.15,164.19736842105263,508.6842105263158,9.534210526315803,5.304868421052618,29.09171741031818,29.09171741031818,10.910673642117262
26,195.63684210526316,80.12631578947368,184.8030303030303,102.0959595959596,21.96964380648592,-10.833811802232844,333.7508759425036,26.249124057496374,24.495647106171024
27,230.859394703657,679.844892812106,252.0952380952381,675.8917748917748,-3.953117920331124,21.235843391581113,100.54508595330216,79.45491404669784,21.600652440234352
28,260.92204899777283,950.4276169265033,272.3478260869565,969.5760869565217,19.148470030018416,11.425777089183669,30.82427387685778,30.82427387685778,22.298257478606438
29,228.7250936329588,313.65168539325845,250.22474226804124,306.09896907216495,-7.552716321093499,21.49964863508245,109.3561136944857,70.6438863055143,22.787681217247947
30,204.9708249496982,749.5140845070423,217.13761467889907,738.3394495412844,-11.174634965757946,12.166789729200872,132.56604053832126,47.43395946167874,16.519783259247923
31,251.24027916251245,891.2053838484546,228.0120481927711,900.4277108433735,9.22232699491883,-23.22823096974136,291.6546103053016,68.34538969469838,24.99203931624749
32,248.60307955517536,99.64414029084688,229.39857651245552,97.16014234875445,-2.4839979420924294,-19.204503042719836,262.63002095102854,82.63002095102854,19.364482510363008
33,248.8486096807415,566.2481977342945,228.47619047619048,563.1538461538462,-3.094351580448347,-20.372419204551022,261.3633994401579,81.36339944015788,20.606078616500096
34,240.37506361323156,428.56437659033077,248.78916827852998,434.38684719535786,5.8224706050270925,8.414104665298424,55.317179304644625,55.317179304644625,10.232219762348796
35,,,,,,,,,
36,312.2341897233202,929.5711462450593,287.76666666666665,927.4533333333334,-2.1178129117258777,-24.467523056653533,265.05303142795754,85.05303142795754,24.559006821468678
37,376.7142857142857,1022.2571428571429,355.0,1022.4545454545455,0.197402597402629,-21.714285714285722,270.52085637450205,89.47914362549795,21.7151829802812
38,349.7759175788796,806.2562781712813,331.1469816272966,819.9475065616798,13.691228390398464,-18.628935951583003,306.31381055140554,53.68618944859446,23.118974664250025
39,278.6698935140368,505.9128751210068,285.16738197424894,522.5922746781116,16.67939955710483,6.497488460212139,21.283485580756487,21.283485580756487,17.900271670456252
40,361.6877470355731,321.1509881422925,344.4513274336283,291.1740412979351,-29.97694684435737,-17.236419601944817,209.89843524103446,29.898435241034463,34.57906162410621
41,321.39073426573424,423.3688811188811,302.64846416382255,426.89078498293514,3.521903864054025,-18.742270101911686,280.64247663745175,79.35752336254825,19.070304019617815
42,329.2203219315895,175.24748490945674,326.2957746478873,154.7793427230047,-20.46814218645204,-2.924547283702225,188.1315479794,8.131547979400011,20.676020443485438
43,362.1835727109515,536.4138240574506,339.0542452830189,515.3561320754717,-21.057691981978905,-23.12932742793265,227.6842524647956,47.684252464795605,31.2792611625725
