cell_id,nuc_y,nuc_x,golgi_y,golgi_x,polarity_dx,polarity_dy,polarity_angle_deg,polarity_alignment_deg,polarity_length
1,,,,,,,,,
2,,,,,,,,,
3,30.50110375275938,287.2671081677704,30.753424657534246,286.9945205479452,-0.272587619825174,0.2523209047748658,137.21109143208793,42.788908567912074,0.37144292895189224
4,42.30145867098865,435.1701782820097,43.91596638655462,429.3249299719888,-5.8452483100209065,1.6145077155659706,164.55939089484863,15.440609105151367,6.064120956035121
5,33.455852156057496,707.2915811088295,32.651162790697676,717.0232558139535,9.731674705123964,-0.8046893653598204,355.27309974759106,4.726900252408939,9.764886970214903
6,69.74817518248175,58.50912408759124,69.8118556701031,60.04896907216495,1.5398449845737119,0.06368048762135459,2.368124928904845,2.368124928904845,1.541161179442471
7,91.19047619047619,851.152380952381,91.68300653594771,852.6699346405229,1.517553688141902,0.49253034547152197,17.98112195851551,17.98112195851551,1.5954796575335537
8,,,,,,,,,
9,94.36447166921899,573.448698315467,94.28710462287104,573.6423357664233,0.19363745095631657,-0.07736704634794478,338.2210241810237,21.778975818976278,0.2085212753496989
10,136.11320754716982,296.6163522012579,135.7094972067039,286.19366852886407,-10.422683672393816,-0.4037103404659206,182.21817546743176,2.218175467431763,10.430499363586758
11,,,,,,,,,
12,172.66299212598426,19.275590551181104,172.94455066921606,19.678776290630974,0.4031857394498708,0.28155854323179597,34.92792870393051,34.92792870393051,0.49176615760191367
13,183.35169491525423,233.76694915254237,172.33333333333334,206.0886524822695,-27.678296670272857,-11.018361581920885,201.706843360961,21.70684336096099,29.790810638812562
14,171.53677932405566,804.8886679920477,171.95029239766083,802.1198830409356,-2.768784951112025,0.41351307360517353,171.50576098024936,8.494239019750637,2.7994933769428383
15,211.5411522633745,666.8888888888889,211.36052631578949,667.4657894736843,0.5769005847953395,-0.18062594758501405,342.61480876896366,17.385191231036345,0.6045163502157646
16,242.78410794602698,525.023988005997,241.93766937669378,521.1382113821138,-3.8857766238832028,-0.8464385693332019,192.2887705321866,12.28877053218659,3.976898065373562
17,226.50906555090654,70.31659693165969,224.56589147286823,65.26614987080103,-5.050447060858659,-1.9431740780383109,201.0443736782903,21.0443736782903,5.411371453901118
18,,,,,,,,,
19,232.61428571428573,871.8428571428572,232.77678571428572,871.90625,0.06339285714284415,0.16249999999999432,68.68875157418758,68.68875157418758,0.17442736120440278
20,281.82996632996634,846.1700336700337,282.2551020408163,847.5357142857143,1.365680615680617,0.425135710849986,17.29133987880961,17.29133987880961,1.4303230113109806
21,298.99272197962154,179.7758369723435,299.73737373737373,182.8989898989899,3.1231529266463838,0.7446517577521945,13.410620155349982,13.410620155349982,3.21069936984815
22,322.4347826086956,418.7826086956522,322.54135338345867,420.0676691729323,1.2850604772801262,0.10657077476304266,4.740722415123475,4.740722415123475,1.2894718920166583
23,,,,,,,,,
24,,,,,,,,,
25,373.37886597938143,75.87628865979381,356.7340153452685,74.9079283887468,-0.9683602710470183,-16.644850634112913,266.67041250388206,86.67041250388206,16.672995359157014
26,319.6753246753247,540.1038961038961,320.0986842105263,539.8486842105264,-0.25521189336973293,0.4233595352015982,121.08264136756074,58.91735863243926,0.49433430648041937
27,,,,,,,,,
28,412.89109947643976,846.4502617801047,412.47067238912734,846.1659513590844,-0.28431042102033643,-0.42042708731241873,235.93179413096362,55.931794130963624,0.5075345813309327
29,434.95940170940173,349.79487179487177,434.8626198083067,349.0511182108626,-0.7437535840091414,-0.09678190109502793,187.4140281383801,7.414028138380104,0.7500240863505723
30,390.37359550561797,397.7331460674157,390.1847826086956,397.8478260869565,0.1146800195407991,-0.18881289692234304,301.27340170483546,58.726598295164536,0.22091133272443358
31,,,,,,,,,
32,,,,,,,,,
33,,,,,,,,,
34,489.4718309859155,113.64553990610328,489.3033033033033,114.31531531531532,0.6697754092120363,-0.16852768261219353,345.8765276866297,14.123472313370314,0.6906523572621662
35,485.48496993987976,777.5110220440881,472.0423892100193,701.9980732177264,-75.51294882636171,-13.442580729860481,190.09387814779572,10.09387814779572,76.70012005943366
36,500.31302876480544,317.26395939086296,500.3626373626374,317.6417582417582,0.37779885089526033,0.049608597831934276,7.4806845724050115,7.4806845724050115,0.3810419723818227
37,466.92105263157896,919.9780701754386,467.758389261745,921.7785234899329,1.800453314494348,0.8373366301660212,24.9417201892379,24.9417201892379,1.9856396374698688
38,,,,,,,,,
39,540.8656488549618,515.5618320610687,540.6491228070175,515.8771929824561,0.31536092138742333,-0.21652604794428498,325.5266014274109,34.473398572589076,0.3825389394253811
40,,,,,,,,,
41,564.8123620309051,194.53642384105962,567.540650406504,178.59214092140923,-15.94428291965039,2.728288375598936,170.28993719578827,9.71006280421173,16.17602285119193
42,544.516129032258,858.0354838709677,544.8834080717489,859.0179372197309,0.9824533487632152,0.3672790394908816,20.497686423432544,20.497686423432544,1.0488605604871413
43,575.3083700440528,770.4273127753304,575.6887417218543,771.1059602649007,0.6786474895702668,0.3803716778014632,29.269972508149138,29.269972508149138,0.7779749535643968
44,570.7312252964427,7.7272727272727275,570.6775956284152,6.743169398907104,-0.9841033283656238,-0.053629668027497246,183.11930375842192,3.119303758421921,0.9855635454870671
45,,,,,,,,,
46,645.1762917933131,750.0182370820669,645.1822660098522,749.4827586206897,-0.5354784613772381,0.005974216539129884,179.36078999065884,0.6392100093411557,0.5355117868564525
47,613.5087719298245,384.2543859649123,613.5540069686411,384.3414634146341,0.08707744972184628,0.045235038816599626,27.4509977709613,27.4509977709613,0.09812589355924328
