cell_id,area,perimeter,centroid_y,centroid_x,eccentricity,orientation_rad,major_axis_length,minor_axis_length,dataset,shear_stress,supplementation,replicate,section
1,395.0,119.57463914933368,21.043037974683543,18.911392405063292,0.9835916955147067,-0.8215985869615537,57.54722800539909,10.382032950245389,S-BIAD1540,static,BSA 0.1,rep 1,nan
2,7444.0,1081.2001435749996,91.02176249328318,241.45002686727565,0.8658256977026972,-0.3646642588139905,190.79632177131998,95.46412712273633,S-BIAD1540,static,BSA 0.1,rep 1,nan
3,160529.0,28498.521984468574,400.51960081978956,404.7648898329897,0.9030943645457165,-0.8423403112400983,1212.2910619933994,520.6088921268787,S-BIAD1540,static,BSA 0.1,rep 1,nan
4,1143.0,192.40916292848976,41.06561679790026,464.5625546806649,0.9209351706956171,-0.11738695215408286,69.14914371076942,26.948514446641866,S-BIAD1540,static,BSA 0.1,rep 1,nan
5,457.0,164.12489168102786,31.9781181619256,501.44201312910286,0.9936039178112747,-0.19933427152241773,78.65989244426424,8.882389334553148,S-BIAD1540,static,BSA 0.1,rep 1,nan
6,2105.0,398.2558800164656,25.767220902612827,612.6726840855107,0.94192399295864,-0.905049625317952,117.38810644184045,39.42199382612761,S-BIAD1540,static,BSA 0.1,rep 1,nan
7,96.0,43.656854249492376,8.541666666666666,668.1458333333334,0.9598758269156679,-0.012743376667579428,21.174811425506146,5.937954659535459,S-BIAD1540,static,BSA 0.1,rep 1,nan
8,567.0,154.26093065034894,22.465608465608465,1002.4338624338625,0.9770430352755084,-0.26583889965774754,66.79851674781975,14.230891714468592,S-BIAD1540,static,BSA 0.1,rep 1,nan
9,1028.0,132.39696961967,29.08463035019455,385.41634241245134,0.8006181747717303,-0.16017236332824916,47.46620329335585,28.440556717891496,S-BIAD1540,static,BSA 0.1,rep 1,nan
10,821.0,117.19595949289332,42.353227771010964,139.47015834348355,0.8139180446681519,-0.6423179337269326,42.802813205015795,24.867565750035304,S-BIAD1540,static,BSA 0.1,rep 1,nan
11,301.0,86.59797974644665,40.54485049833887,671.8139534883721,0.9460148781752657,-0.22259565154170252,36.09331798925633,11.698681808411868,S-BIAD1540,static,BSA 0.1,rep 1,nan
12,604.0,141.53910524340094,59.913907284768214,1015.4205298013245,0.9168548917241495,-0.1309112289643699,48.100505747212615,19.20271397300812,S-BIAD1540,static,BSA 0.1,rep 1,nan
13,102.0,56.94112549695428,56.666666666666664,751.7647058823529,0.7418624445891062,-1.0819920166486812,17.918019903402534,12.014965800502845,S-BIAD1540,static,BSA 0.1,rep 1,nan
14,782.0,176.65180361560903,75.67391304347827,933.6662404092071,0.850737234482741,-0.480843913506873,47.32123763786535,24.871628252024767,S-BIAD1540,static,BSA 0.1,rep 1,nan
15,294.0,99.84062043356595,84.36054421768708,988.4761904761905,0.9787541268814981,-0.16273751473282883,47.53274700955433,9.74599361040514,S-BIAD1540,static,BSA 0.1,rep 1,nan
16,4409.0,854.3056992722711,173.3397595826718,457.5740530732592,0.9635135094272353,-0.18666347793703894,215.83402966351585,57.77007249522058,S-BIAD1540,static,BSA 0.1,rep 1,nan
17,207.0,103.7401153701776,87.55072463768116,20.367149758454108,0.9916150080838382,-1.1950325095991936,53.027954288938815,6.85265539284331,S-BIAD1540,static,BSA 0.1,rep 1,nan
18,1304.0,139.63961030678928,109.45858895705521,576.8911042944785,0.5345205209909663,-0.19277873974573925,44.57238002785462,37.67059195615746,S-BIAD1540,static,BSA 0.1,rep 1,nan
19,418.0,76.52691193458118,108.7535885167464,409.3732057416268,0.7629166136757612,0.05911107363630745,28.73501365537923,18.577097224500953,S-BIAD1540,static,BSA 0.1,rep 1,nan
20,7889.0,1070.3839097590728,202.28013689948028,65.90569146913424,0.8089163945271248,-1.1959976096345142,158.69156425511025,93.29853021795229,S-BIAD1540,static,BSA 0.1,rep 1,nan
21,230.0,78.70458146424487,122.69130434782609,996.5869565217391,0.6043930991268212,-0.2492799312927911,21.867443578475722,17.421491632448088,S-BIAD1540,static,BSA 0.1,rep 1,nan
22,75.0,31.899494936611667,121.33333333333333,1019.7866666666666,0.8160052910485968,-0.3173595905209721,12.92826340462596,7.47311067216236,S-BIAD1540,static,BSA 0.1,rep 1,nan
23,82.0,32.142135623730944,121.78048780487805,83.4390243902439,0.727427645169587,0.7879915622789673,12.352759529045438,8.476270797929107,S-BIAD1540,static,BSA 0.1,rep 1,nan
24,107.0,40.62741699796952,135.52336448598132,99.62616822429906,0.7529739623834354,-0.27640362257463996,14.766799638659872,9.717297096550535,S-BIAD1540,static,BSA 0.1,rep 1,nan
25,73.0,45.79898987322333,146.65753424657535,435.6027397260274,0.9795571932219813,-0.17897793863639197,22.89297706769876,4.605285532307086,S-BIAD1540,static,BSA 0.1,rep 1,nan
26,508.0,201.03657992645927,153.98228346456693,933.2775590551181,0.9711824481763718,-1.3450927819749665,80.48173235446004,19.18179605058258,S-BIAD1540,static,BSA 0.1,rep 1,nan
27,297.0,119.3319984622144,174.7003367003367,267.5858585858586,0.7048811304713571,-1.3622060936312572,31.396605025564458,22.270410941483227,S-BIAD1540,static,BSA 0.1,rep 1,nan
28,153.0,80.8111831820431,181.83660130718954,925.2222222222222,0.9923945059626071,-0.8327302612895996,42.60091251700158,5.244091789104101,S-BIAD1540,static,BSA 0.1,rep 1,nan
29,85.0,38.62741699796952,190.52941176470588,983.5882352941177,0.9312977488192455,-0.5884330770916889,17.418808829555616,6.3449551110137445,S-BIAD1540,static,BSA 0.1,rep 1,nan
30,149.0,79.91168824543142,195.5771812080537,866.489932885906,0.9930334644870802,-0.96301609842228,44.11811745911053,5.198555629769058,S-BIAD1540,static,BSA 0.1,rep 1,nan
31,72.0,44.384776310850235,199.76388888888889,262.1111111111111,0.9766914950978659,-0.3755249015559737,21.863175367667413,4.6928848037099975,S-BIAD1540,static,BSA 0.1,rep 1,nan
32,727.0,248.95331880577405,239.77303988995874,413.1292984869326,0.9964821221417383,-0.1128667547156349,121.05639861599761,10.145205319168388,S-BIAD1540,static,BSA 0.1,rep 1,nan
33,66.0,29.31370849898476,207.37878787878788,975.2575757575758,0.6695658091932801,-0.7551149622928307,10.738891942013456,7.976341373880087,S-BIAD1540,static,BSA 0.1,rep 1,nan
34,732.0,295.2497833620557,268.89890710382514,943.7609289617486,0.9983297966647127,-0.3426947391558496,159.7410000546047,9.228575176269459,S-BIAD1540,static,BSA 0.1,rep 1,nan
35,875.0,196.69343417595164,236.88342857142857,985.824,0.8267342029981487,-0.582225594133308,48.240536279579146,27.139774048008857,S-BIAD1540,static,BSA 0.1,rep 1,nan
36,191.0,58.2842712474619,233.72774869109946,495.5235602094241,0.8698497533120833,-0.3197074966451097,22.855627286582134,11.275063559856862,S-BIAD1540,static,BSA 0.1,rep 1,nan
37,425.0,167.09545442950497,261.2047058823529,231.21176470588236,0.994289091783514,-0.3979828086320937,86.00181825584474,9.178131596094206,S-BIAD1540,static,BSA 0.1,rep 1,nan
38,232.0,60.526911934581186,232.06896551724137,906.4353448275862,0.7896160552191551,-0.8427585479477292,22.289150791536667,13.6766506298117,S-BIAD1540,static,BSA 0.1,rep 1,nan
39,326.0,111.29646455628166,258.319018404908,466.3036809815951,0.9823827586110653,-1.0251324083280724,50.686396689382825,9.472271261594491,S-BIAD1540,static,BSA 0.1,rep 1,nan
40,392.0,100.5685424949238,254.57908163265307,902.7729591836735,0.8905582288659529,-1.0656266659100915,36.567010224996324,16.633208773178584,S-BIAD1540,static,BSA 0.1,rep 1,nan
41,2169.0,576.2508293825823,272.7252189949285,85.63577685569386,0.9933865958633105,-1.4493462077220487,243.89913739062072,28.003902858573277,S-BIAD1540,static,BSA 0.1,rep 1,nan
42,125.0,53.17766952966369,258.024,48.024,0.9458978916107005,1.5186046803703719,23.60617891603998,7.659365834317458,S-BIAD1540,static,BSA 0.1,rep 1,nan
43,5471.0,841.1046891454944,331.8512154999086,105.92615609577774,0.977261414411737,-1.4978525965668914,293.43256136173255,62.21886344997871,S-BIAD1540,static,BSA 0.1,rep 1,nan
44,70.0,33.3492424049175,296.8,1018.8714285714286,0.7542071438684429,-1.0231000719451495,12.167882995596658,7.989876945832853,S-BIAD1540,static,BSA 0.1,rep 1,nan
45,406.0,148.05992052357223,315.37931034482756,1006.9137931034483,0.86979209588961,-1.3889465795746314,50.60655651187461,24.970205757417602,S-BIAD1540,static,BSA 0.1,rep 1,nan
46,168.0,83.80508652763321,338.1190476190476,812.0119047619048,0.9636321020520898,-0.06972553427852934,35.980000076804615,9.61502286881963,S-BIAD1540,static,BSA 0.1,rep 1,nan
47,166.0,61.31980515339463,328.7530120481928,151.27710843373495,0.8503339922694904,1.3965361174636004,22.927429704738824,12.065408246248056,S-BIAD1540,static,BSA 0.1,rep 1,nan
48,424.0,140.58073580374355,354.7688679245283,957.6533018867924,0.9925888746773898,-0.7324893015045135,71.79795497305255,8.72495114044046,S-BIAD1540,static,BSA 0.1,rep 1,nan
49,5847.0,1805.4946955589776,457.6399863177698,937.7408927655208,0.924667445353317,-0.4960761157636946,290.3686310365411,110.5653117990193,S-BIAD1540,static,BSA 0.1,rep 1,nan
50,75.0,46.79898987322333,353.16,774.0933333333334,0.9868597810361621,-0.4176792273150002,25.552135346836437,4.1286884244080735,S-BIAD1540,static,BSA 0.1,rep 1,nan
51,401.0,102.8111831820431,360.571072319202,740.643391521197,0.8143322296562873,-0.3020656657824299,31.444410886150617,18.2503051903658,S-BIAD1540,static,BSA 0.1,rep 1,nan
52,83.0,48.55634918610404,391.9156626506024,758.3493975903615,0.9837207644479034,-0.2607184863456834,25.773785302853387,4.631647292661738,S-BIAD1540,static,BSA 0.1,rep 1,nan
53,103.0,49.31980515339464,388.3398058252427,946.0194174757281,0.7808742635890239,0.8408919776629528,16.111210338232237,10.064483466301674,S-BIAD1540,static,BSA 0.1,rep 1,nan
54,392.0,103.88225099390857,398.4234693877551,809.3214285714286,0.912690417735386,-0.718682822725808,37.490923018902066,15.320728942809197,S-BIAD1540,static,BSA 0.1,rep 1,nan
55,138.0,74.42640687119285,411.2826086956522,8.26086956521739,0.9374459448097804,-0.5216467146435994,29.953964744394842,10.427899716619287,S-BIAD1540,static,BSA 0.1,rep 1,nan
56,303.0,111.88225099390856,431.84158415841586,233.6171617161716,0.9246224166172187,-0.26297719210770737,40.97513084245304,15.606812897250594,S-BIAD1540,static,BSA 0.1,rep 1,nan
57,813.0,111.7401153701776,438.30012300123,71.57441574415745,0.7834739912945422,1.2704511525545565,40.937068454259354,25.439300449961348,S-BIAD1540,static,BSA 0.1,rep 1,nan
58,153.0,64.18376618407356,453.7516339869281,289.72549019607845,0.9514468803673588,-0.7023426866878412,26.538728391622968,8.168965208839317,S-BIAD1540,static,BSA 0.1,rep 1,nan
59,346.0,90.08326112068522,468.76878612716763,218.08092485549133,0.9393278528064558,-1.0610258277597682,38.597694789101844,13.239807402399862,S-BIAD1540,static,BSA 0.1,rep 1,nan
60,451.0,93.7401153701776,488.3281596452328,830.4057649667405,0.8356583277866533,-0.6315161625209323,33.31142751077968,18.296289330458617,S-BIAD1540,static,BSA 0.1,rep 1,nan
61,568.0,125.71067811865476,510.1725352112676,588.0299295774648,0.8854613854970033,-0.41481375580704105,41.22108464099724,19.155972240266234,S-BIAD1540,static,BSA 0.1,rep 1,nan
62,218.0,64.0477272147525,530.9587155963303,212.3256880733945,0.5054650948230398,1.4296129255394008,18.828657750119746,16.246251863035468,S-BIAD1540,static,BSA 0.1,rep 1,nan
63,68.0,33.55634918610404,528.0294117647059,661.0588235294117,0.9278853952270737,-0.24328159030131916,15.370761365457863,5.731226874076272,S-BIAD1540,static,BSA 0.1,rep 1,nan
64,929.0,130.12489168102786,543.7061356297094,764.3315392895587,0.8656368868292831,-0.6576952403667848,48.899396514436305,24.48257469729817,S-BIAD1540,static,BSA 0.1,rep 1,nan
65,1034.0,341.25588001646565,581.0802707930368,670.0676982591876,0.9607987016648357,0.3008122741650151,113.49634011815596,31.466510776043048,S-BIAD1540,static,BSA 0.1,rep 1,nan
66,340.0,93.81118318204308,559.7676470588235,139.81176470588235,0.6262308417499033,1.0818686861595532,26.398846182574914,20.581535544022394,S-BIAD1540,static,BSA 0.1,rep 1,nan
67,246.0,60.62741699796951,591.1016260162602,646.0772357723578,0.5761601486941587,0.7428691108922404,19.970294144532424,16.3224567805463,S-BIAD1540,static,BSA 0.1,rep 1,nan
68,174.0,84.01828996322963,597.3505747126437,792.9597701149426,0.9906965960552782,-0.9273562230238451,43.22830635163616,5.882903120584376,S-BIAD1540,static,BSA 0.1,rep 1,nan
