image_id,condition,n_cells,n_edges,mean_degree,edge_density,mean_cell_area,std_cell_area,cv_cell_area,mean_aj_occupancy,std_aj_occupancy,median_aj_occupancy,mean_aj_clusters,std_aj_clusters,max_aj_clusters,mean_aj_intensity,std_aj_intensity,mean_linearity,std_linearity,mean_thickness,std_thickness,mean_skeleton_len,std_skeleton_len,prop_reticular,prop_straight,prop_fingers,prop_other,prop_thick,prop_thick_to_reticular
EGM2_regular_static-18,static,130,267,4.107692307692307,0.03184257602862254,6500.684615384615,4536.361236922662,0.6978282296893535,0.34124112377118865,0.24784317465744807,0.3046448087431694,6.535580524344569,5.648345284679188,30,0.3883049158888176,0.17591451813539896,1.1151111776211184,1.210842124058556,2.322710918801854,1.2666407089106047,47.153558052434455,41.67826573931587,0.5468164794007491,0.2209737827715356,0.10861423220973783,0.1198501872659176,0.003745318352059925,0.0
EGM2_regular_static-19,static,145,326,4.496551724137931,0.03122605363984674,6037.310344827586,4570.128740159116,0.7569809201666327,0.4056854680911004,0.28267722536412165,0.3899682306940371,5.2607361963190185,4.729884507717639,21,0.43166931995525204,0.2006828977810837,1.0354101991441373,0.945124000027184,2.637732708364339,1.481210772822337,43.24539877300614,35.62472642154212,0.4539877300613497,0.3098159509202454,0.08895705521472393,0.1441717791411043,0.0,0.003067484662576687
EGM2_regular_static-20,static,132,283,4.287878787878788,0.03273189914411288,6344.977272727273,5175.364972881909,0.8156632798555908,0.4228924465613878,0.2877842310432213,0.412037037037037,5.572438162544169,5.848945173030776,42,0.4388199689982659,0.2005578274636351,0.9796220959480101,0.66946748347044,2.7824459104671955,1.7965985971904834,43.7208480565371,37.2263036626608,0.47703180212014135,0.34275618374558303,0.053003533568904596,0.12367491166077739,0.0035335689045936395,0.0
EGM2_regular_static-31,static,102,189,3.7058823529411766,0.03669190448456611,7950.28431372549,6606.487650543306,0.8309750179798936,0.2955390764811036,0.24463542292506382,0.2287104622871046,7.126984126984127,6.137152460564654,36,0.3330171509083389,0.17591073601349327,1.0269387972365558,1.344114829581843,2.2545875956077763,1.1669137406509795,42.32804232804233,34.21316635446358,0.6031746031746031,0.23809523809523808,0.06349206349206349,0.09523809523809523,0.0,0.0
EGM2_regular_static-32,static,150,257,3.4266666666666667,0.022997762863534676,5375.846666666666,4373.104622203062,0.8134727222260298,0.28598278785569503,0.23845987010143097,0.2222222222222222,6.529182879377432,5.616671309176881,30,0.30504538153782434,0.15863847935762085,0.9688431833853981,0.7272512836744532,2.180740042740176,1.2030870649449825,37.840466926070036,32.53654550703145,0.556420233463035,0.19844357976653695,0.08171206225680934,0.15953307392996108,0.0038910505836575876,0.0
EGM2_regular_static-33,static,143,186,2.6013986013986012,0.01831970846055353,4694.72027972028,3064.1188964115604,0.6526733679208948,0.23456998369341395,0.20011411703595758,0.18716101519479975,5.543010752688172,5.044748896318902,35,0.25103498014696624,0.11865684424189102,1.0413064471998357,1.1646981297821992,1.8878756883392929,0.9303584804635275,29.36021505376344,29.159289057380676,0.4946236559139785,0.25268817204301075,0.13978494623655913,0.11290322580645161,0.0,0.0
EGM2_regular_static-34,static,182,293,3.21978021978022,0.017788840993260883,4082.1098901098903,3006.576555576546,0.736525139330732,0.2629166346974929,0.24866482829196832,0.1814814814814815,4.9419795221843,4.444487755696726,23,0.3094627160174991,0.16858584764807893,0.9885118181870708,0.9309999624491219,2.065009370390101,1.2164411429530422,28.679180887372013,29.58907164766398,0.447098976109215,0.3515358361774744,0.11945392491467577,0.08191126279863481,0.0,0.0
EGM2_regular_static-35,static,184,385,4.184782608695652,0.02286766452839154,4863.836956521739,3471.7305263497196,0.7137843141914132,0.2707824609298632,0.23335924501424296,0.203125,5.6,4.611014891901059,30,0.309358843531077,0.15598373972314653,1.0053139047951143,0.9852370601719437,2.0755963885475834,1.0551778699295251,32.44155844155844,28.99860516872496,0.5272727272727272,0.2675324675324675,0.11688311688311688,0.08831168831168831,0.0,0.0
EGM2_regular_static-36,static,181,331,3.657458563535912,0.020319214241866175,4275.480662983426,2648.150712375966,0.6193808184664059,0.2850101194327589,0.2501962367014338,0.2178217821782178,4.688821752265861,4.332732583235254,22,0.3346726216672193,0.16761065846711995,0.9147886371318237,0.7099913503898949,2.071142048433527,1.2313218952774347,30.794561933534744,31.23537379956298,0.44410876132930516,0.3413897280966767,0.09667673716012085,0.11782477341389729,0.0,0.0
EGM2_regular_static-37,static,191,314,3.287958115183246,0.01730504271149077,4024.7277486910994,2455.5202641384126,0.6101084141497481,0.2668139514194202,0.23284860514162603,0.1940825578620854,5.140127388535032,4.153536694959137,27,0.2771098293629409,0.13689915262997596,1.0533878239211927,1.0080155553997232,2.0301598690095415,0.9852928843463561,29.671974522292995,27.873700395257686,0.4745222929936306,0.23248407643312102,0.15605095541401273,0.13694267515923567,0.0,0.0
EGM2_regular_static-38,static,168,238,2.8333333333333335,0.016966067864271458,4136.791666666667,2997.8391056964206,0.7246773217641901,0.2056126134778351,0.2405301220487187,0.08836624080526514,4.302521008403361,4.33035526718803,26,0.2563993794273369,0.1558472022611535,1.0395420430267555,1.7949339097706218,1.8640036082886122,1.2558012662761335,20.84453781512605,22.92799662226027,0.38235294117647056,0.36554621848739494,0.12605042016806722,0.12605042016806722,0.0,0.0
EGM2_regular_static-39,static,205,401,3.9121951219512194,0.01917742706838833,4093.7463414634144,2696.2020844958897,0.6586148382442434,0.2783623761542434,0.25127628606036023,0.2013888888888889,5.012468827930174,3.819992688428981,20,0.3171961317066924,0.16938693640145747,1.0518474734318164,0.8637778567208365,2.1315978713009995,1.0931074747285654,29.211970074812967,26.55385953791091,0.46384039900249374,0.27680798004987534,0.1396508728179551,0.11970074812967581,0.0,0.0
EGM2_regular_static-40,static,185,389,4.205405405405405,0.022855464159811986,4762.248648648649,2919.0118103062555,0.6129482153634637,0.27848121737755616,0.2486404771036155,0.1935483870967742,5.069408740359897,4.557515025341339,34,0.3345075261768213,0.17235781632392103,0.9866212016429065,0.8818098883262152,2.1721299910167766,1.3320811662956034,31.105398457583547,28.709829787925372,0.4498714652956298,0.32904884318766064,0.12082262210796915,0.09768637532133675,0.002570694087403599,0.0
EGM2_regular_static-41,static,68,81,2.3823529411764706,0.03555750658472344,9296.308823529413,6173.767584448467,0.6641095623697826,0.22468882746058508,0.21882814094981207,0.1698841698841698,5.703703703703703,5.35127191526567,24,0.27889391323255064,0.17859011529420143,0.9221491018849366,0.7991827762341681,2.1444294298038136,1.0354305864722553,40.82716049382716,48.667954067193115,0.49382716049382713,0.3333333333333333,0.1111111111111111,0.06172839506172839,0.0,0.0
EGM2_regular_static-42,static,82,140,3.4146341463414633,0.04215597711532671,9839.0,6928.750723802422,0.7042129000713916,0.29429781516426645,0.2584618765773891,0.20279912505409925,6.6,6.195612278927028,28,0.34341259128953083,0.21252345403439804,1.014063476564129,1.2772206881708303,2.247947568402596,1.1679464721113701,46.82857142857143,45.859645566332944,0.5142857142857142,0.29285714285714287,0.10714285714285714,0.08571428571428572,0.0,0.0
