image_id,image_path,cell_i,cell_j,contact_px,iface_cy,iface_cx,aj_threshold,aj_channel_idx,cell_channel_idx,nuc_channel_idx,golgi_channel_idx,aj_mean_intensity,aj_max_intensity,aj_std_intensity,aj_occupancy,aj_intensity_per_interface,aj_cluster_count,aj_cluster_area_mean,aj_skeleton_len,aj_linearity_index,aj_thickness_proxy,aj_morph
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,5,6,171,42.251461988304094,331.5029239766082,0.470703125,2,2,0,0,0.6683833862111928,1.0,0.28495806740113133,0.7090558766859345,0.5857852724296289,4,92.0,102.0,1.16619037896906,3.607843137254902,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,6,7,140,34.5,357.0571428571429,0.470703125,2,2,0,0,0.5024047795545201,1.0,0.2445352121989072,0.5492957746478874,0.380773677150623,4,58.5,65.0,0.9929741518678686,3.6,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,9,10,140,34.5,500.42857142857144,0.470703125,2,2,0,0,0.4271616541353384,0.9022556390977443,0.22412297783452284,0.4507042253521127,0.28860222739948466,4,48.0,60.0,0.9230769230769231,3.2,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,11,12,118,29.0,600.2966101694915,0.470703125,2,2,0,0,0.6253785505430243,1.0,0.21053289252004936,0.7527777777777778,0.5417528195488722,1,271.0,77.0,1.2745130684476467,3.5194805194805197,other
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,12,13,126,31.0,670.2619047619048,0.470703125,2,2,0,0,0.3952508223684211,0.8825187969924813,0.2153984092445687,0.3645833333333333,0.23081629855889726,5,28.0,60.0,1.0712577850129765,2.3333333333333335,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,13,14,128,31.5,700.359375,0.470703125,2,2,0,0,0.5490914786967418,1.0,0.34653692468375313,0.5615384615384615,0.4640013495276653,2,109.5,56.0,0.7016464154456233,3.9107142857142856,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,15,16,116,28.5,787.3965517241379,0.470703125,2,2,0,0,0.40222112484601336,0.8599624060150376,0.2297373694665433,0.3983050847457627,0.25841351259504697,6,23.5,56.0,0.9206343289100007,2.517857142857143,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,18,19,75,12.653333333333334,939.2266666666667,0.470703125,2,2,0,0,0.7744076099339257,1.0,0.2084778179999501,0.9090909090909091,0.7452397226833317,1,210.0,46.0,0.0,4.565217391304348,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,19,20,268,66.5,993.8358208955224,0.470703125,2,2,0,0,0.44378074816671315,1.0,0.24157721408194932,0.4691358024691358,0.3115694328413627,10,38.0,140.0,1.0575755782114622,2.7142857142857144,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,1,2,85,21.176470588235293,21.647058823529413,0.470703125,2,2,0,0,0.5275126017290417,1.0,0.3122902852366981,0.5468164794007491,0.42860310889583514,1,146.0,44.0,0.9150793638884733,3.3181818181818183,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,2,3,144,37.5,93.93055555555556,0.470703125,2,2,0,0,0.21428783106414684,0.8712406015037594,0.20884149321205808,0.1554054054054054,0.0964340750524961,7,9.857142857142858,31.0,0.6916266597923983,2.225806451612903,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,4,5,42,12.0,262.35714285714283,0.470703125,2,2,0,0,0.6544826740764955,1.0,0.261053378479725,0.7463768115942029,0.5839122262177182,1,103.0,25.0,0.0,4.12,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,8,21,94,25.0,441.86170212765956,0.470703125,2,2,0,0,0.2398278860416347,1.0,0.20156398026191352,0.14625850340136054,0.09335200245511739,9,4.777777777777778,19.0,0.511833835518347,2.263157894736842,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,8,9,95,25.25263157894737,462.7473684210526,0.470703125,2,2,0,0,0.5600269613427509,1.0,0.23730474620738487,0.6498316498316499,0.45727956254272045,1,193.0,61.0,1.164283279771532,3.1639344262295084,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,16,22,108,28.5,822.0555555555555,0.470703125,2,2,0,0,0.3553946249552452,0.8543233082706767,0.16576240254134275,0.21428571428571427,0.1293859649122807,11,6.545454545454546,38.0,0.758182540244241,1.894736842105263,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,17,22,146,38.0,834.9794520547945,0.470703125,2,2,0,0,0.4474832915622389,1.0,0.179099657750988,0.40444444444444444,0.25237259816207186,15,12.133333333333333,86.0,1.3216699761074915,2.116279069767442,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,17,18,38,11.0,915.0263157894736,0.470703125,2,2,0,0,0.6180779329275571,0.956766917293233,0.1324850733967962,0.8809523809523809,0.5709288101205395,1,111.0,42.0,0.0,2.642857142857143,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,7,21,140,37.5,409.5285714285714,0.470703125,2,2,0,0,0.16638166597048176,0.6278195488721805,0.13279604442472767,0.041666666666666664,0.02232795530492899,5,3.6,16.0,0.24217419156613323,1.125,fingers
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,10,11,134,36.0,544.6044776119403,0.470703125,2,2,0,0,0.575887181722422,1.0,0.24233545866967857,0.6570048309178744,0.4737999891031927,3,90.66666666666667,81.0,1.2204277175842493,3.3580246913580245,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,14,15,152,40.48026315789474,736.1842105263158,0.470703125,2,2,0,0,0.7079276717434612,1.0,0.24462792046122467,0.8012820512820513,0.6416401580875263,1,375.0,100.0,18.56953381770519,3.75,other
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,3,4,36,12.5,213.38888888888889,0.470703125,2,2,0,0,0.262327694235589,0.7904135338345865,0.20232698809440364,0.175,0.10757362155388472,3,7.0,10.0,0.827605888602368,2.1,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,3,23,186,65.65053763440861,175.09139784946237,0.470703125,2,2,0,0,0.1779825670370617,0.6926691729323309,0.15088979694939972,0.05663716814159292,0.0313809967396367,13,2.4615384615384617,22.0,0.20300006186469768,1.4545454545454546,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,17,19,137,54.75182481751825,906.4452554744526,0.470703125,2,2,0,0,0.7521729856556285,1.0,0.21291955390447984,0.8770685579196218,0.7104418848539789,1,371.0,86.0,1.1633311793096102,4.313953488372093,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,4,23,55,34.85454545454545,222.5090909090909,0.470703125,2,2,0,0,0.4095832802344845,1.0,0.2241447891668757,0.3389830508474576,0.2248736247398157,5,12.0,18.0,0.5298703284685173,3.3333333333333335,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,4,24,52,33.53846153846154,247.30769230769232,0.470703125,2,2,0,0,0.6679365825277479,1.0,0.23599417975063564,0.7976190476190477,0.6031261188686001,1,134.0,42.0,0.0,3.1904761904761907,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,5,24,298,97.0,256.3322147651007,0.470703125,2,2,0,0,0.6111885674451027,1.0,0.2643277389946856,0.6865342163355408,0.5215128051917874,2,311.0,203.0,1.3810802114053948,3.064039408866995,other
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,23,24,218,100.0,232.8119266055046,0.470703125,2,2,0,0,0.5930634581950371,1.0,0.26863296055585556,0.6411411411411412,0.4880641920115604,6,71.16666666666667,120.0,1.1001768829335032,3.558333333333333,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,9,21,81,68.75308641975309,443.12345679012344,0.470703125,2,2,0,0,0.20091773551525874,0.8204887218045113,0.16313079610910824,0.09803921568627451,0.057699395547692774,3,8.333333333333334,16.0,0.6095514542075674,1.5625,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,16,25,64,58.03125,790.5,0.470703125,2,2,0,0,0.3916915450390682,0.9548872180451128,0.2038732509313591,0.35784313725490197,0.22463327436237657,4,18.25,30.0,0.8988322765679696,2.433333333333333,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,22,25,148,92.5,791.8648648648649,0.470703125,2,2,0,0,0.544568658488326,1.0,0.2484863053021046,0.5592105263157895,0.4072475596886954,8,31.875,91.0,1.1396388298422953,2.802197802197802,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,15,25,241,116.44813278008299,733.9419087136929,0.470703125,2,2,0,0,0.38608894685693823,1.0,0.19304786316095093,0.3129251700680272,0.193243312362539,27,8.518518518518519,119.0,0.8705634112057307,1.9327731092436975,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,11,26,96,63.5,570.5,0.470703125,2,2,0,0,0.33480576441102755,0.793233082706767,0.15761205961468833,0.20333333333333334,0.11143170426065162,14,4.357142857142857,43.0,0.8908210997499197,1.4186046511627908,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,12,26,75,77.25333333333333,605.9466666666667,0.470703125,2,2,0,0,0.3912312426636211,0.8703007518796992,0.2308546638031496,0.37130801687763715,0.2412716918879477,6,14.666666666666666,30.0,0.6718288935335839,2.933333333333333,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,12,27,100,80.16,644.5,0.470703125,2,2,0,0,0.4887850636205899,0.9464285714285714,0.26107231957133886,0.5737179487179487,0.39328790726817037,4,44.75,56.0,0.0,3.1964285714285716,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,13,27,20,62.9,674.5,0.470703125,2,2,0,0,0.13336727234753554,0.743421052631579,0.17750743506219174,0.08333333333333333,0.05472013366750209,1,6.0,3.0,1.5,2.0,other
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,14,27,62,70.8225806451613,695.0,0.470703125,2,2,0,0,0.6967513480671376,1.0,0.24215711184458,0.8232323232323232,0.6485057340320498,1,163.0,34.0,0.0,4.794117647058823,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,9,28,17,73.23529411764706,493.29411764705884,0.470703125,2,2,0,0,0.06850459482038429,0.2161654135338346,0.04146346621532698,0.0,0.0,0,0.0,0.0,0.0,0.0,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,10,28,41,76.53658536585365,502.390243902439,0.470703125,2,2,0,0,0.143249915834362,0.7481203007518797,0.14287773512223495,0.05223880597014925,0.03270536415666031,1,7.0,3.0,1.5,2.3333333333333335,other
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,10,26,12,72.5,544.8333333333334,0.470703125,2,2,0,0,0.4170386904761905,0.9652255639097744,0.2596309239876259,0.3125,0.23337640977443605,2,7.5,8.0,0.9299811099505543,1.875,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,21,29,50,80.3,420.0,0.470703125,2,2,0,0,0.15895061728395063,0.6278195488721805,0.1352278605969273,0.043209876543209874,0.023942959249976796,1,7.0,5.0,1.0,1.4,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,2,30,146,84.22602739726027,36.0,0.470703125,2,2,0,0,0.29664744631849893,1.0,0.2763482850074657,0.25,0.18094222041590463,6,18.5,49.0,0.8372705045624257,2.2653061224489797,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,3,30,128,87.46875,104.5,0.470703125,2,2,0,0,0.11479930887825625,0.8073308270676691,0.1364077806265489,0.03787878787878788,0.024129927090453404,3,5.0,9.0,0.26056872481564947,1.6666666666666667,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,7,29,67,83.19402985074628,391.25373134328356,0.470703125,2,2,0,0,0.26238130537611637,0.7546992481203008,0.17039613142491083,0.11737089201877934,0.07138444703307566,4,6.25,8.0,0.297112541083283,3.125,fingers
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,17,31,61,84.11475409836065,849.3934426229508,0.470703125,2,2,0,0,0.4863890495469443,0.9163533834586466,0.2008213825940135,0.5230769230769231,0.33801330248698674,5,20.4,23.0,0.9509329651839316,4.434782608695652,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,6,32,50,80.22,343.0,0.470703125,2,2,0,0,0.6584980970945883,1.0,0.28812281574528864,0.7098765432098766,0.578019121878771,1,115.0,32.0,1.1472555830113196,3.59375,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,10,33,63,77.57142857142857,527.7460317460317,0.470703125,2,2,0,0,0.5353121609995137,0.9605263157894737,0.21451638121518757,0.6119402985074627,0.4131130063965885,2,61.5,43.0,1.4898616966517597,2.86046511627907,other
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,22,31,154,113.0,823.5,0.470703125,2,2,0,0,0.5467089400716982,1.0,0.1955513696406265,0.6434599156118144,0.426794835189239,6,50.833333333333336,91.0,1.1474032339330682,3.3516483516483517,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,26,33,241,135.7551867219917,545.4688796680498,0.470703125,2,2,0,0,0.6297094500158129,1.0,0.283683954342239,0.6784260515603799,0.5399901551708307,2,250.0,144.0,1.1897170340717196,3.4722222222222223,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,9,34,114,97.32456140350877,467.2456140350877,0.470703125,2,2,0,0,0.4519827110148252,0.9304511278195489,0.23288046393209383,0.4858757062146893,0.3167771122722059,7,24.571428571428573,83.0,1.4970150304192793,2.072289156626506,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,28,34,413,180.7602905569007,458.2881355932203,0.470703125,2,2,0,0,0.5745075696400906,1.0,0.28083644010655456,0.6070007955449482,0.4648270437430091,9,84.77777777777777,238.0,1.0984550387468113,3.2058823529411766,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,15,27,178,122.0,704.443820224719,0.470703125,2,2,0,0,0.7489706408879341,1.0,0.2572376292132894,0.8095238095238095,0.6875895094880057,4,110.5,114.0,2.183843930304225,3.8771929824561404,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,28,33,264,148.5,511.95454545454544,0.470703125,2,2,0,0,0.44079414955298696,1.0,0.2493869820305376,0.42661691542288555,0.294016290726817,12,28.583333333333332,145.0,1.159406535741677,2.3655172413793104,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,5,32,20,89.5,327.9,0.470703125,2,2,0,0,0.3705879281537176,0.8486842105263158,0.21297052845561554,0.2777777777777778,0.1877219089390142,3,6.666666666666667,12.0,1.8973665961010275,1.6666666666666667,other
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,17,35,58,92.84482758620689,876.0,0.470703125,2,2,0,0,0.8010651629072684,1.0,0.2041674064266177,0.9193548387096774,0.7715862236235751,1,171.0,34.0,1.1161046793076417,5.029411764705882,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,9,29,66,105.0,434.8030303030303,0.470703125,2,2,0,0,0.35787683494450406,0.9304511278195489,0.21379437914673788,0.2904761904761905,0.18268438954529181,8,7.625,29.0,1.9333333333333333,2.103448275862069,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,19,35,212,141.1556603773585,868.4716981132076,0.470703125,2,2,0,0,0.504427640201421,1.0,0.19973127554156844,0.5474006116207951,0.3555893748131797,14,25.571428571428573,177.0,1.4763847601234779,2.022598870056497,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,5,36,174,137.5,299.235632183908,0.470703125,2,2,0,0,0.3309502689307538,0.8693609022556391,0.16677376916910777,0.20411985018726592,0.1188258567767734,20,5.45,65.0,0.635121876173418,1.676923076923077,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,32,36,136,128.5,318.13235294117646,0.470703125,2,2,0,0,0.42668501611170784,1.0,0.21694399405096157,0.3976190476190476,0.25743823845327607,12,13.916666666666666,65.0,0.9921640801680783,2.5692307692307694,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,26,27,218,146.22018348623854,586.3899082568807,0.470703125,2,2,0,0,0.6439086437899258,1.0,0.27562057608081,0.6932330827067669,0.5492495336084572,9,51.22222222222222,147.0,1.1816475918285583,3.1360544217687076,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,31,35,118,127.0,846.0593220338983,0.470703125,2,2,0,0,0.5670631496774724,1.0,0.20642886833998694,0.6366120218579235,0.4401629072681704,4,58.25,71.0,4.545309237617808,3.2816901408450705,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,29,37,82,122.97560975609755,383.0365853658537,0.470703125,2,2,0,0,0.1711719201850781,0.7020676691729323,0.13869955564619724,0.046153846153846156,0.024931318681318686,5,2.4,10.0,1.1043152607484654,1.2,fingers
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,23,30,70,122.0,137.92857142857142,0.470703125,2,2,0,0,0.34878581589107904,0.9483082706766918,0.26064903960938335,0.3108108108108108,0.21249915328862695,5,13.8,33.0,1.268293029339745,2.090909090909091,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,29,34,128,153.5,431.421875,0.470703125,2,2,0,0,0.30430479608111183,0.9304511278195489,0.20764466311382881,0.22474747474747475,0.1393018531176426,13,6.846153846153846,48.0,0.6766606493215211,1.8541666666666667,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,20,38,56,130.42857142857142,1009.5,0.470703125,2,2,0,0,0.22859411459683687,0.6109022556390977,0.15080420827289198,0.08045977011494253,0.043044032495030686,4,3.5,8.0,0.4216370213557839,1.75,fingers
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,25,39,95,148.81052631578947,752.7473684210527,0.470703125,2,2,0,0,0.3894616591985013,1.0,0.20552019873184918,0.2895622895622896,0.18937495253284728,10,8.6,33.0,0.5291016784307643,2.606060606060606,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,22,39,83,145.14457831325302,795.0361445783133,0.470703125,2,2,0,0,0.3761487050960735,0.9342105263157895,0.1831176378055765,0.2681992337164751,0.1661517298994613,14,5.0,37.0,0.7879477634999259,1.8918918918918919,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,19,38,22,139.0,993.2272727272727,0.470703125,2,2,0,0,0.2691343743975323,0.7650375939849624,0.19558086457695187,0.20512820512820512,0.11850539811066127,3,5.333333333333333,7.0,0.7,2.2857142857142856,straight
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,29,40,75,161.74666666666667,394.46666666666664,0.470703125,2,2,0,0,0.3665889407061958,1.0,0.19400676696841562,0.2869198312236287,0.1756725674946861,8,8.5,38.0,0.9544846826763238,1.7894736842105263,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,37,40,277,212.67148014440434,360.57761732851986,0.470703125,2,2,0,0,0.624076873678859,1.0,0.24559650499881075,0.7046263345195729,0.5297975811414657,7,84.85714285714286,200.0,1.3309692652798466,2.97,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,19,41,86,150.7325581395349,969.0,0.470703125,2,2,0,0,0.2920530492898914,0.7875939849624061,0.17069925267352518,0.16296296296296298,0.09483778891673628,14,3.142857142857143,27.0,0.6277372492166241,1.6296296296296295,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,38,41,446,256.0,950.3206278026906,0.470703125,2,2,0,0,0.33809732664995823,1.0,0.22442400956660297,0.2985185185185185,0.18350111389585075,19,21.210526315789473,198.0,0.941875199857799,2.0353535353535355,reticular
BSA_static-115,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-115.tif,19,42,217,176.55299539170508,893.7511520737327,0.470703125,2,2,0,0,0.3348373762460449,0.9304511278195489,0.19975890032433222,0.2609351432880845,0.158585093956611,13,13.307692307692308,83.0,0.8862949927304739,2.0843373493975905,reticular
