image_id,image_path,cell_i,cell_j,contact_px,iface_cy,iface_cx,aj_threshold,aj_channel_idx,cell_channel_idx,nuc_channel_idx,golgi_channel_idx,aj_mean_intensity,aj_max_intensity,aj_std_intensity,aj_occupancy,aj_intensity_per_interface,aj_cluster_count,aj_cluster_area_mean,aj_skeleton_len,aj_linearity_index,aj_thickness_proxy,aj_morph
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,2,3,94,15.96808510638298,251.5212765957447,0.486328125,2,2,0,0,0.27236562427207084,0.7672955974842768,0.1851327393523983,0.16319444444444445,0.09626499534125321,7,6.714285714285714,26.0,0.6251011478846484,1.8076923076923077,reticular
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,5,6,59,14.152542372881356,428.91525423728814,0.486328125,2,2,0,0,0.37262718951552853,0.8616352201257862,0.20920004564636843,0.29508196721311475,0.19275183008557586,5,10.8,22.0,0.9135002783911397,2.4545454545454546,reticular
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,9,10,84,20.5,849.8333333333334,0.486328125,2,2,0,0,0.5177059464027434,0.9465408805031447,0.23553692132746754,0.6395348837209303,0.4311588903515187,2,82.5,46.0,0.9054486580557997,3.5869565217391304,straight
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,10,11,86,17.569767441860463,909.0116279069767,0.486328125,2,2,0,0,0.4285861762276857,0.9622641509433962,0.2608202911143578,0.42803030303030304,0.2989803697350867,6,18.833333333333332,43.0,0.7682246851882933,2.627906976744186,reticular
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,1,2,209,50.057416267942585,117.4688995215311,0.486328125,2,2,0,0,0.33578573701702413,0.9538784067085954,0.23789625488865396,0.3114241001564945,0.19662044008753196,14,14.214285714285714,90.0,0.9497391506845363,2.2111111111111112,reticular
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,3,4,32,9.5,316.6875,0.486328125,2,2,0,0,0.3952849600124233,0.8176100628930818,0.2061228421103987,0.35185185185185186,0.22345484897895798,3,12.666666666666666,20.0,1.1451966686277366,1.9,straight
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,4,5,181,12.464088397790055,361.7513812154696,0.486328125,2,2,0,0,0.43324267663890303,1.0,0.24784384047759972,0.409009009009009,0.28455814304870913,9,25.22222222222222,96.0,1.0240619007235,2.3645833333333335,reticular
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,7,8,88,23.5,652.5,0.486328125,2,2,0,0,0.6722951417373075,1.0,0.32312403153718805,0.6630434782608695,0.5828775863640507,3,61.0,42.0,0.9333333333333333,4.357142857142857,straight
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,8,9,78,21.0,728.1923076923077,0.486328125,2,2,0,0,0.35606602921375125,0.950733752620545,0.24399654958951805,0.3089430894308943,0.20708271548124282,4,19.0,36.0,0.9039635297132858,2.111111111111111,reticular
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,6,7,92,25.5,542.0217391304348,0.486328125,2,2,0,0,0.688024109014675,1.0,0.26943898725656124,0.7604166666666666,0.6200428022361985,2,109.5,55.0,1.1455847525009617,3.981818181818182,straight
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,3,5,84,25.571428571428573,295.5,0.486328125,2,2,0,0,0.2592513182135824,0.8459119496855346,0.20793707773029937,0.18181818181818182,0.1136085699764945,7,6.857142857142857,27.0,0.8053424814670563,1.7777777777777777,reticular
EGM2_regular_6dyn-86,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/6dyn/EGM2_regular_6dyn-86.tif,11,12,151,34.602649006622514,985.7483443708609,0.486328125,2,2,0,0,0.33866348775708743,1.0,0.2449419331668388,0.2701525054466231,0.18598447997880727,8,15.5,62.0,0.8845416913089792,2.0,reticular
