cell_id,nuc_y,nuc_x,golgi_y,golgi_x,polarity_dx,polarity_dy,polarity_angle_deg,polarity_alignment_deg,polarity_length
1,4.133333333333334,49.583333333333336,1.8888888888888888,11.962962962962964,-37.620370370370374,-2.244444444444445,183.41423923565722,3.41423923565722,37.68726306947798
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
6,,,,,,,,,
7,,,,,,,,,
8,,,,,,,,,
9,,,,,,,,,
10,,,,,,,,,
11,172.17094017094018,938.7094017094017,158.82142857142858,920.2410714285714,-18.468330280830287,-13.349511599511601,215.86063079465808,35.86063079465808,22.78790651436256
12,,,,,,,,,
13,,,,,,,,,
14,199.75,151.70833333333334,247.41121495327104,174.42056074766356,22.712227414330215,47.66121495327104,64.52057554138435,64.52057554138435,52.79618059047605
15,,,,,,,,,
16,,,,,,,,,
17,247.88702205628155,483.67931964322753,245.38125,499.96875,16.28943035677247,-2.5057720562815575,351.25484845774645,8.745151542253552,16.4810325813094
18,,,,,,,,,
19,,,,,,,,,
20,296.5348153897328,615.2220867058433,308.8675062972292,597.3813602015114,-17.840726504331883,12.332690907496442,145.34520582864153,34.654794171358475,21.688402136215927
21,309.2176,314.1667733333333,323.24595924104005,267.9522136331694,-46.21455970016393,14.02835924104005,163.11441291768477,16.885587082315226,48.29679483439548
22,373.85473788890465,728.0774968035232,347.3090909090909,750.6,22.522503196476805,-26.54564697981374,310.31274975487077,49.687250245129235,34.81284998118083
23,,,,,,,,,
24,361.0945625172509,443.5207838807618,358.6551246537396,452.2721606648199,8.751376784058095,-2.439437863511273,344.42423914542246,15.575760854577538,9.085012531993748
25,398.079364065892,570.3359724173158,390.4771689497717,582.2345890410959,11.898616623780072,-7.602195116120299,327.4249130401809,32.57508695981909,14.119860061036682
26,,,,,,,,,
27,,,,,,,,,
28,456.6124004156564,277.2659334949775,474.1512605042017,237.30252100840337,-39.96341248657413,17.538860088545277,156.30462996225063,23.69537003774937,43.64270787631807
29,469.2692408262878,664.2577355530376,472.49472674976033,585.1495685522531,-79.10816700078453,3.2254859234725473,177.665166203477,2.334833796522986,79.1738962390164
30,,,,,,,,,
31,,,,,,,,,
32,509.57963399973283,344.09439422948486,533.6,364.3297297297297,20.235335500244844,24.020366000267188,49.88840531541649,49.88840531541649,31.407750406456383
33,,,,,,,,,
34,556.5213713842975,704.3237345041322,559.0,713.5808080808081,9.257073576675907,2.478628615702519,14.989623500663523,14.989623500663523,9.583162892206866
35,,,,,,,,,
36,,,,,,,,,
37,,,,,,,,,
38,,,,,,,,,
39,,,,,,,,,
40,693.0505151819094,725.7042035196498,701.0472440944882,754.6290463692038,28.92484284955401,7.99672891257876,15.454299683319542,15.454299683319542,30.009901818777564
41,698.8115746013667,890.9273206150342,713.2727272727273,876.5909090909091,-14.336411524125083,14.461152671360537,134.7518159341877,45.248184065812296,20.363143960927655
42,,,,,,,,,
43,746.840138469732,651.2512870584059,724.0366837857667,672.0997798972854,20.848492838879565,-22.803454683965242,312.43570970512735,47.56429029487265,30.89752739583653
44,,,,,,,,,
45,774.684425856896,766.0954632239294,772.859375,773.7167119565217,7.621248732592335,-1.8250508568960413,346.5330511654029,13.466948834597076,7.83672398865095
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,850.5123181377304,743.2733268671193,854.0,785.0,41.726673132880705,3.4876818622695964,4.777903962555812,4.777903962555812,41.872176627334206
53,,,,,,,,,
54,858.6348484848485,227.37575757575758,876.3238095238095,236.60112044817927,9.225362872421698,17.688961038960997,62.456508336726216,62.456508336726216,19.95010432969554
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,931.589229805886,714.5140889167188,938.7746212121212,724.3342803030303,9.820191386311421,7.185391406235226,36.1927722568434,36.1927722568434,12.168237691818158
60,913.1331592689295,193.50913838120104,927.8299776286353,208.12863534675614,14.6194969655551,14.696818359705844,45.151116510692624,45.151116510692624,20.729837467381685
61,,,,,,,,,
62,989.5337633818282,712.0432335986824,996.933962264151,699.6981132075472,-12.345120391135197,7.4001988823227975,149.05970539434418,30.940294605655822,14.393225523472966
63,964.2426206896552,548.3484137931034,1004.6912442396314,562.6693548387096,14.320941045606219,40.44862354997622,70.50335793365423,70.50335793365423,42.90897924117305
64,,,,,,,,,
65,,,,,,,,,
66,968.0628171718557,625.4057056645179,1015.2,633.2,7.794294335482164,47.13718282814432,80.61090329397324,80.61090329397324,47.777243842252275
