image_id,image_path,cell_i,cell_j,contact_px,iface_cy,iface_cx,aj_threshold,aj_channel_idx,cell_channel_idx,nuc_channel_idx,golgi_channel_idx,aj_mean_intensity,aj_max_intensity,aj_std_intensity,aj_occupancy,aj_intensity_per_interface,aj_cluster_count,aj_cluster_area_mean,aj_skeleton_len,aj_linearity_index,aj_thickness_proxy,aj_morph,dataset,shear_stress,supplementation,replicate,section
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,25,27,165,431.9030303030303,533.6787878787878,0.400390625,2,2,0,0,0.2734443047611525,0.9132369299221356,0.2283287531813219,0.252465483234714,0.1565030616968667,9,14.22222222222222,70.0,0.7514727578234859,1.8285714285714283,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,26,30,200,427.22,718.5,0.400390625,2,2,0,0,0.3949577235417711,1.0,0.2516278280458274,0.4379084967320261,0.2799097762946483,9,29.77777777777778,97.0,0.9936313465695537,2.7628865979381443,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,29,30,154,452.6103896103896,730.6688311688312,0.400390625,2,2,0,0,0.3604849269934244,1.0,0.2513816348274577,0.3839662447257383,0.2440780426446638,6,30.333333333333332,79.0,0.9653547588129708,2.3037974683544302,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,25,30,122,450.6803278688525,638.0,0.400390625,2,2,0,0,0.3741870744095438,1.0,0.2505449226371101,0.4391534391534391,0.2710742682934006,7,23.714285714285715,63.0,0.9264705882352942,2.634920634920635,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,28,31,18,451.5,7.0,0.400390625,2,2,0,0,0.119695284322648,0.3470522803114572,0.0651246084585918,0.0,0.0,0,0.0,0.0,0.0,0.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,27,32,560,463.5392857142857,375.4089285714286,0.400390625,2,2,0,0,0.1441432650963708,1.0,0.1620106633800877,0.0859649122807017,0.0503437867936433,28,5.25,85.0,0.2259288331506279,1.7294117647058824,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,27,33,94,467.3936170212766,550.0,0.400390625,2,2,0,0,0.440621854971132,1.0,0.2650795675705555,0.5306122448979592,0.3467420338546987,3,52.0,66.0,1.3514492570346923,2.363636363636364,other,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,25,33,68,462.55882352941177,590.5,0.400390625,2,2,0,0,0.5698718740987929,1.0,0.2350084356327953,0.7638888888888888,0.5167470028426647,1,165.0,32.0,0.9913251372940636,5.15625,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,32,33,155,495.56774193548387,450.40645161290325,0.400390625,2,2,0,0,0.2569544438151002,1.0,0.2168943413065802,0.2229038854805726,0.1359793089799845,7,15.571428571428571,51.0,0.8347206953012553,2.1372549019607843,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,30,33,119,496.25210084033614,604.0504201680673,0.400390625,2,2,0,0,0.1760100804567556,1.0,0.1796995677174371,0.1029810298102981,0.0629154344936107,6,6.333333333333333,20.0,0.3377723067447225,1.9,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,31,34,112,513.7857142857143,29.5,0.400390625,2,2,0,0,0.2899709766918543,0.8731924360400445,0.205848012450914,0.2758620689655172,0.1592350376535869,6,16.0,54.0,1.2362450755382013,1.7777777777777777,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,32,34,71,525.7464788732394,82.26760563380282,0.400390625,2,2,0,0,0.2687578791249537,0.8298109010011123,0.1840967694585979,0.2577777777777778,0.1353454455567914,6,9.666666666666666,34.0,1.4117731575135797,1.7058823529411764,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,30,37,48,521.4166666666666,628.5,0.400390625,2,2,0,0,0.1608482359316619,0.8576195773081201,0.1765996828955736,0.1089743589743589,0.0634251732694446,3,5.666666666666667,11.0,1.4084056792618558,1.5454545454545454,other,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,32,38,258,529.8565891472869,261.0,0.400390625,2,2,0,0,0.1623418160410068,1.0,0.1716526558716974,0.1055979643765903,0.0615541158256134,15,5.533333333333333,49.0,0.4896084697736768,1.6938775510204085,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,36,37,54,540.0,698.6111111111111,0.400390625,2,2,0,0,0.6706302021403092,1.0,0.3021064533413643,0.7701149425287356,0.6201526600437267,1,134.0,28.0,1.1067971810589328,4.785714285714286,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,33,39,240,543.1333333333333,544.5,0.400390625,2,2,0,0,0.1926016764224973,0.9065628476084538,0.1659206421045609,0.1270491803278688,0.0703437942583441,13,7.153846153846154,56.0,0.5617441143349324,1.6607142857142858,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,37,39,279,585.2150537634409,661.5232974910394,0.400390625,2,2,0,0,0.3757833268479176,1.0,0.2924304437856387,0.4016489988221437,0.276142448552311,10,34.1,121.0,0.9540581321335762,2.8181818181818183,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,32,40,60,542.4333333333333,135.5,0.400390625,2,2,0,0,0.0622103262884686,0.6062291434927698,0.0621226253587525,0.0052083333333333,0.0031574434556915,1,1.0,1.0,0.0,1.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,33,38,49,551.8775510204082,442.2448979591837,0.400390625,2,2,0,0,0.5053623522992003,1.0,0.3928922141403695,0.5031446540880503,0.4374811985364591,1,80.0,16.0,1.1094003924504583,5.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,36,41,212,550.4528301886793,755.5,0.400390625,2,2,0,0,0.5131147090731815,1.0,0.3114741605706048,0.5879629629629629,0.4341535176258944,4,95.25,137.0,1.3693839158256425,2.781021897810219,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,36,42,16,553.0,812.5,0.400390625,2,2,0,0,0.0934371523915461,0.6040044493882091,0.080000362945193,0.0166666666666666,0.0100667408231368,1,1.0,1.0,0.0,1.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,38,40,168,590.3571428571429,226.79166666666663,0.400390625,2,2,0,0,0.2163471902458373,1.0,0.1919149669879181,0.1395348837209302,0.0871554095420406,14,5.142857142857143,45.0,0.5727490470718882,1.6,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,37,41,145,587.0896551724138,713.1655172413793,0.400390625,2,2,0,0,0.5385359513066954,1.0,0.2712917933808477,0.6382022471910113,0.4477334366524603,3,94.66666666666669,103.0,1.5538432245563811,2.7572815533980584,other,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,41,42,164,587.9024390243902,777.9634146341464,0.400390625,2,2,0,0,0.2541977858996769,0.9799777530589544,0.2259913089395309,0.2242063492063492,0.1402991860444585,14,8.071428571428571,69.0,0.815156495192103,1.6376811594202898,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,35,42,12,566.5,906.5,0.400390625,2,2,0,0,0.1005051909529106,0.2914349276974416,0.0792521220627416,0.0,0.0,0,0.0,0.0,0.0,0.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,38,43,103,593.3786407766991,500.2330097087379,0.400390625,2,2,0,0,0.0957789356595047,0.8576195773081201,0.1002823298910771,0.0278637770897832,0.0145603818484246,3,3.0,8.0,0.418739138072171,1.125,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,35,44,217,593.4930875576036,969.2027649769584,0.400390625,2,2,0,0,0.144759469630241,0.7908787541713015,0.158355377402644,0.0995475113122171,0.0533960140058419,10,6.6,51.0,0.5074689670070944,1.2941176470588236,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,38,45,224,610.3214285714286,320.5,0.400390625,2,2,0,0,0.3078924601083725,0.9877641824249166,0.2407262879753251,0.3026315789473684,0.1895966278320941,5,41.4,101.0,0.9689614709881652,2.0495049504950495,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,37,42,93,630.2903225806451,727.0860215053764,0.400390625,2,2,0,0,0.2415398552802082,0.7875417130144605,0.1640621091049817,0.1752577319587628,0.0912506832715999,11,4.636363636363637,32.0,0.6462339133776155,1.59375,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,40,45,59,624.8813559322034,257.4237288135593,0.400390625,2,2,0,0,0.0765862778974274,0.3692992213570634,0.0597526518191999,0.0,0.0,0,0.0,0.0,0.0,0.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,38,46,318,652.2421383647799,454.6981132075472,0.400390625,2,2,0,0,0.2286000648869114,1.0,0.2456553676720825,0.196875,0.1313508064516129,13,14.538461538461538,79.0,0.5625662007471866,2.392405063291139,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,45,46,106,654.0,384.3301886792453,0.400390625,2,2,0,0,0.0892136043415242,0.4315906562847608,0.0694605291884178,0.006060606060606,0.0025280614824552,2,1.0,2.0,0.0,1.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,39,43,137,672.7372262773723,641.7007299270073,0.400390625,2,2,0,0,0.0690024197502227,0.5773081201334817,0.0622138993008819,0.0047393364928909,0.0025858115125284,2,1.0,2.0,0.0,1.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,39,42,94,672.8404255319149,705.8829787234042,0.400390625,2,2,0,0,0.146754141033499,0.7853170189098999,0.1205610723812382,0.0510204081632653,0.0262423100497151,7,2.142857142857143,10.0,0.2270383045932499,1.5,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,40,48,85,689.7411764705882,106.74117647058824,0.400390625,2,2,0,0,0.1358339214021154,0.8987764182424917,0.1746466554751953,0.0967741935483871,0.0597158930073638,3,9.0,14.0,0.2586832745487024,1.9285714285714288,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,43,46,186,708.3817204301075,621.5,0.400390625,2,2,0,0,0.0983958784614483,0.9187986651835373,0.1349540647789113,0.0491228070175438,0.0290771422438186,6,4.666666666666667,19.0,0.3317543904905496,1.4736842105263157,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,45,49,118,697.4830508474577,325.0,0.400390625,2,2,0,0,0.1856525465453418,0.7575083426028921,0.136087703109043,0.0928961748633879,0.0469860257602557,9,3.7777777777777777,27.0,0.6218821436015862,1.2592592592592593,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,39,46,90,701.3222222222222,690.0,0.400390625,2,2,0,0,0.1770801284326951,0.6195773081201335,0.12175278109063,0.0567375886524822,0.0269093318817598,9,1.7777777777777777,14.0,0.4509096384805816,1.1428571428571428,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,42,46,46,694.8913043478261,724.0,0.400390625,2,2,0,0,0.069618094178717,0.4293659621802002,0.0773617115289717,0.0133333333333333,0.0055394883203559,2,1.0,2.0,0.0,1.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,46,47,5,698.2,792.4,0.400390625,2,2,0,0,0.053887034977135,0.1646273637374861,0.0387786266749761,0.0,0.0,0,0.0,0.0,0.0,0.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,47,50,179,738.268156424581,816.7150837988827,0.400390625,2,2,0,0,0.2013980875794715,0.978865406006674,0.2035370261449693,0.1504587155963302,0.0921084589401067,13,6.3076923076923075,42.0,0.688154813235994,1.9523809523809523,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,46,50,461,762.8546637744034,678.4555314533623,0.400390625,2,2,0,0,0.2833997153348404,1.0,0.2331033534305193,0.2888888888888888,0.173955131348651,23,17.52173913043478,185.0,0.8055669974211281,2.1783783783783783,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,46,51,189,731.6455026455027,487.4761904761905,0.400390625,2,2,0,0,0.1203492546530704,1.0,0.1801127156613665,0.0702341137123745,0.0480987793944219,5,8.4,20.0,0.8414063238233425,2.1,fingers,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,49,52,187,764.3422459893048,259.45454545454544,0.400390625,2,2,0,0,0.2910272612384907,1.0,0.2784916849867873,0.2774869109947644,0.1905743632152848,10,15.9,66.0,0.6623889078705527,2.409090909090909,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,48,52,13,736.6153846153846,136.76923076923077,0.400390625,2,2,0,0,0.0712992649785164,0.3426028921023359,0.0712574026486864,0.0,0.0,0,0.0,0.0,0.0,0.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,52,53,382,817.9764397905759,220.1832460732984,0.400390625,2,2,0,0,0.2661403287817155,1.0,0.207024814975034,0.22990492653414,0.1350756578662741,22,12.090909090909092,143.0,0.7627778708357544,1.86013986013986,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,50,54,15,784.7333333333333,805.3333333333334,0.400390625,2,2,0,0,0.1785219444607068,0.8731924360400445,0.2279411332976658,0.1578947368421052,0.1040727514001912,1,9.0,4.0,1.2649110640673518,2.25,other,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,47,54,352,799.2215909090909,895.5,0.400390625,2,2,0,0,0.080636829102665,0.914349276974416,0.103101005320306,0.0243445692883895,0.0137512342052967,10,2.6,21.0,0.1589268132152749,1.238095238095238,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,50,55,261,841.44061302682,740.7241379310345,0.400390625,2,2,0,0,0.1892305216837716,1.0,0.2002981385738033,0.1433962264150943,0.0876529477196885,17,6.705882352941177,60.0,0.3796251996822485,1.9,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,54,55,424,894.5,827.9575471698113,0.400390625,2,2,0,0,0.170627453834132,1.0,0.2143113667354325,0.1331775700934579,0.0867353480329476,18,9.5,76.0,0.4076605611987319,2.25,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,50,51,160,836.5,577.275,0.400390625,2,2,0,0,0.1098962713765068,0.8231368186874305,0.132196121953849,0.0528455284552845,0.0290498928348571,9,2.888888888888889,20.0,0.3939023203967759,1.3,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,55,57,297,947.5824915824916,733.996632996633,0.400390625,2,2,0,0,0.1651619801502099,1.0,0.1844432795731934,0.0952380952380952,0.0605594748440804,11,7.818181818181818,43.0,0.3703457807638355,2.0,reticular,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,50,57,29,892.2413793103449,663.8620689655172,0.400390625,2,2,0,0,0.0554469931555582,0.3937708565072302,0.0633096008594318,0.0,0.0,0,0.0,0.0,0.0,0.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,53,58,157,939.2738853503184,357.2484076433121,0.400390625,2,2,0,0,0.1218123657065476,0.5283648498331479,0.0882696526889799,0.010351966873706,0.0048017465921417,3,1.6666666666666667,5.0,0.2251886745555225,1.0,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,56,59,38,949.1315789473684,33.0,0.400390625,2,2,0,0,0.1138213535321433,0.8231368186874305,0.1438692740814679,0.0555555555555555,0.0349771350883698,2,3.5,5.0,0.6565321642986127,1.4,straight,S-BIAD1540,static,EGM2,rep 3,
EGM2_regular_static-50,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/EGM2_regular/static/EGM2_regular_static-50.tif,58,59,78,977.0,186.06410256410257,0.400390625,2,2,0,0,0.3139260424862313,1.0,0.2611393204006562,0.3292682926829268,0.2095643759552167,2,40.5,25.0,1.453095484297741,3.24,other,S-BIAD1540,static,EGM2,rep 3,
BSA_static-111,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-111.tif,1,2,121,22.39669421487603,65.47933884297521,0.478515625,2,2,0,0,0.3775961513591806,1.0,0.2187414733989905,0.2059620596205962,0.1536869875591651,9,8.444444444444445,21.0,0.3363985319325489,3.619047619047619,reticular,S-BIAD1540,static,BSA 0.1,rep 1,
BSA_static-111,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-111.tif,2,3,64,15.5,119.9375,0.478515625,2,2,0,0,0.8277311824501645,1.0,0.2613933076020518,0.8434343434343434,0.7800379189562646,1,167.0,33.0,0.9293009831096516,5.0606060606060606,straight,S-BIAD1540,static,BSA 0.1,rep 1,
BSA_static-111,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-111.tif,3,4,88,21.5,160.04545454545453,0.478515625,2,2,0,0,0.5198892423706846,1.0,0.2780438864539715,0.5222222222222223,0.3879030674364714,4,35.25,43.0,1.5753981067117202,3.2790697674418605,reticular,S-BIAD1540,static,BSA 0.1,rep 1,
BSA_static-111,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-111.tif,5,6,88,21.5,233.9318181818182,0.478515625,2,2,0,0,0.5481088723930717,1.0,0.292745172282133,0.5592592592592592,0.4336828875535132,1,151.0,40.0,0.9653278674479052,3.775,straight,S-BIAD1540,static,BSA 0.1,rep 1,
BSA_static-111,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-111.tif,6,7,195,48.251282051282054,292.3179487179487,0.478515625,2,2,0,0,0.2787105271185133,1.0,0.2675827897319231,0.2351945854483925,0.1657560473199082,10,13.9,66.0,0.635733132161223,2.106060606060606,reticular,S-BIAD1540,static,BSA 0.1,rep 1,
BSA_static-111,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-111.tif,7,8,143,35.25174825174825,314.7832167832168,0.478515625,2,2,0,0,0.3805804414865738,1.0,0.3314782692966453,0.3126436781609195,0.2623151838714789,3,45.333333333333336,25.0,0.3617115594646739,5.44,straight,S-BIAD1540,static,BSA 0.1,rep 1,
BSA_static-111,/Users/okezuebell/Downloads/EndoPiGraph-AJmorph-v1/data/S-BIAD1540/Files/figure2_6/BSA_01/static/BSA_static-111.tif,8,9,126,31.0,360.515873015873,0.478515625,2,2,0,0,0.4681369300106044,1.0,0.2863498384446578,0.4244791666666667,0.321337044892188,8,20.375,61.0,1.3232757926938026,2.6721311475409837,reticular,S-BIAD1540,static,BSA 0.1,rep 1,
