cell_id,area,perimeter,centroid_y,centroid_x,eccentricity,orientation_rad,major_axis_length,minor_axis_length
463,2975.0,277.76450198781714,1609.1663865546218,140.4221848739496,0.7579947827583318,-0.5672250763681068,83.59354861631978,54.52477939404985
464,945.0,129.59797974644667,1612.0349206349206,12.070899470899471,0.7418826529829005,0.40584526473514204,44.28027657637039,29.691242240118026
465,1200.0,138.2670273047588,1607.6291666666666,1082.0058333333334,0.8644702900558286,-0.8148591434478122,55.238545327081724,27.767528180575415
466,2318.0,399.445742854949,1626.844693701467,2008.9853321829164,0.8014046607292258,-1.3660215945127725,81.24490322958405,48.59440767155986
467,1279.0,132.71067811865476,1613.3799843627835,478.1118060985145,0.5433495199313502,1.4347538954226338,44.13734471722291,37.05359134872258
468,1797.0,174.16652224137047,1628.756816917084,1285.7718419588202,0.762006598549707,0.8500226663706107,60.656659687792654,39.27938810022728
469,1423.0,148.46803743153546,1645.2607167955025,1031.2579058327476,0.8351389435071179,-0.2500443362925156,57.543098345270806,31.65095054702052
470,1385.0,147.7401153701776,1649.7494584837546,1795.2267148014441,0.8363578220979757,0.07620400758720396,56.93939596991226,31.213260416299498
471,1672.0,157.92388155425118,1649.38995215311,1176.063995215311,0.7959487118470601,-0.809425119731818,59.615794126113364,36.08925931851643
472,2355.0,241.1370849898476,1669.5545647558386,1945.8968152866241,0.8975390940635188,-0.2222169050364089,88.58675996650163,39.06099300094348
473,1557.0,147.88225099390857,1653.8131021194606,404.5947334617855,0.6653562566875401,-0.24364787875060834,51.623691770713634,38.5384275354041
474,3822.0,382.13203435596427,1695.509942438514,1654.971742543171,0.950949402127909,-0.11135440556239576,146.51050000351435,45.322505068371996
475,4742.0,350.8122292025696,1691.5305778152679,31.998312948123154,0.8337229971168755,0.06192556738260103,114.12239757331574,63.01643737971528
476,1539.0,149.78174593052023,1660.087069525666,968.0233918128655,0.7124265299357146,0.6267617861802148,53.0049824545638,37.19607184141591
477,3879.0,342.53405460951757,1678.6264501160092,570.5009022944058,0.8440558990262027,-0.24776029659572693,116.21363344829311,62.320165225006036
478,1382.0,140.22539674441617,1664.2518089725036,1453.7966714905933,0.6139164364993462,-1.453300019066357,47.495298536382386,37.49141230442179
479,4559.0,405.22034611053283,1723.8192586093442,1389.3862689186226,0.9524353343863582,0.03246919363240277,161.2541145964741,49.14070223082793
480,5212.0,381.40411229460636,1715.7864543361472,1069.3394090560246,0.9341621147662823,-0.22631141926920534,147.15556918278727,52.51230420911911
481,1436.0,149.63961030678928,1679.407381615599,1604.3767409470752,0.8273986860598156,0.14588559807679413,57.44959933448557,32.264557041285784
482,1452.0,157.43860018001263,1683.9207988980716,258.5241046831956,0.878785308334365,0.67316396257711,62.88533047414948,30.009969623859252
483,858.0,123.88225099390856,1680.2354312354312,1991.7004662004663,0.8582005052273946,-0.731351679028113,46.61946653116376,23.930453461948034
484,2422.0,256.35028842544403,1694.5755573905863,1857.4739884393064,0.9148041982456492,1.2843418639942399,98.56119268484643,39.80863010418036
485,1454.0,143.63961030678928,1692.8129298486933,921.4209078404401,0.42906850142523584,0.9092905499809132,45.58216734636706,41.173093321134424
486,1615.0,159.6812408671319,1701.4179566563469,1261.970278637771,0.8464334335772246,0.6415618964533629,62.26045544444308,33.15335301427402
487,1519.0,151.53910524340094,1694.5279789335088,140.57801184990126,0.8182310001044459,1.2955168951312879,58.16793655932626,33.440140682586026
488,1467.0,145.78174593052023,1700.1104294478528,348.45126107702794,0.6585803325260421,0.878434074425817,50.0335857024353,37.650795036564766
489,587.0,182.47413408594534,1692.6235093696764,2025.541737649063,0.8158109197555707,-1.374301963987507,46.761653106683845,27.04313942250653
490,1432.0,141.53910524340094,1709.3365921787708,808.340782122905,0.6788912990261978,-1.0115135254458172,49.88621235251764,36.62839230973844
491,4431.0,357.01933598375615,1736.632814263146,448.82238772286166,0.9183395125480176,-0.8604428434157378,132.79034227905672,52.55756189419262
492,1651.0,156.02438661763952,1718.655966081163,1323.23016353725,0.6970712818203951,-0.9642080193860345,54.639175594011995,39.17638903683251
493,1410.0,146.2670273047588,1718.023404255319,1559.0028368794326,0.8305542295791963,0.662014888780512,56.98404544616036,31.73656679096056
494,1459.0,149.53910524340094,1720.7450308430432,1810.899931459904,0.7680017375215586,0.8647525873825246,54.12540216221974,34.66449248409262
495,1618.0,157.53910524340094,1729.3813349814586,217.7311495673671,0.7655099933676855,0.27465086184616316,57.240134108382,36.829676327811725
496,1661.0,159.1959594928933,1734.0288982540637,1006.8904274533413,0.778504909214777,0.20051055982630742,58.420793212015255,36.66713993473867
497,1648.0,156.81118318204307,1736.9429611650485,631.4817961165048,0.796003859785931,-0.012741036525087098,59.01534560248094,35.72148975535816
498,1484.0,159.1959594928933,1728.950808625337,1127.3537735849056,0.8903681961217295,-1.1940670042406505,64.7441642783694,29.474205717050847
499,4026.0,443.2447327281723,1753.6477893691008,1930.2312468951814,0.854062273766508,-1.5214723633526868,125.0269170390615,65.03534801536014
500,1412.0,147.39696961967,1735.471671388102,893.4334277620396,0.8320880629690326,-1.4238717031049632,57.42391670895214,31.849804392388698
501,1442.0,152.81118318204307,1737.1608876560333,1736.5825242718447,0.81838768226358,-1.5424151998168287,56.841676639166494,32.66500812489329
502,4307.0,425.98989873223326,1782.537264917576,550.9136289760854,0.9291914526813578,0.4096868781966486,144.15438144917266,53.27928080191624
503,1575.0,151.6812408671319,1749.3180952380953,151.93333333333334,0.763501642704202,0.967153764438431,55.86898923953057,36.08052206097105
504,1556.0,157.095454429505,1754.345115681234,1173.8888174807198,0.8570481891588837,-0.5934707575078343,62.33100091966271,32.11519166529174
505,1656.0,159.78174593052023,1764.7934782608695,301.673309178744,0.7902070284709469,0.33846892654347316,59.21955912006928,36.29211396154459
506,1641.0,157.33809511662426,1771.9390615478367,952.3552711761122,0.8095001689772714,0.639167724923361,59.77234328934759,35.093516915891406
507,2884.0,239.9655121145938,1779.9042995839113,1587.2115117891817,0.8217148521364588,-0.9272890872998065,83.69451468569834,47.69740785771452
508,1205.0,129.88225099390854,1766.8597510373445,1224.0348547717842,0.6570155705006484,-1.0486845001440286,45.182800087418194,34.06227405092672
509,1495.0,148.71067811865476,1774.8882943143813,1320.0548494983277,0.7183552062523163,-1.1033923971495911,52.6909821990627,36.655878267079906
