cell_id,nuc_y,nuc_x,golgi_y,golgi_x,polarity_dx,polarity_dy,polarity_angle_deg,polarity_alignment_deg,polarity_length
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
6,,,,,,,,,
7,,,,,,,,,
8,,,,,,,,,
9,,,,,,,,,
10,,,,,,,,,
11,,,,,,,,,
12,,,,,,,,,
13,,,,,,,,,
14,,,,,,,,,
15,,,,,,,,,
16,,,,,,,,,
17,,,,,,,,,
18,350.7829894611845,298.4588837761615,362.9019607843137,279.5980392156863,-18.860844560475186,12.118971323129188,147.2773658321708,32.7226341678292,22.418762755005773
19,331.76509054325953,702.3933098591549,429.9260869565217,657.9173913043478,-44.475918554807095,98.16099641326218,114.37487879081836,65.62512120918164,107.76682489587556
20,362.5155125491382,506.6031448442697,405.5261538461538,503.8246153846154,-2.778529459654294,43.01064129701564,93.69622725338326,86.30377274661674,43.10029571521191
21,422.32307692307694,830.8,431.2903930131004,797.5620087336245,-33.2379912663755,8.967316090023473,164.9015782965361,15.098421703463913,34.426397158024656
22,407.697247706422,843.8990825688073,434.1141304347826,862.2173913043479,18.31830873554054,26.416882728360633,55.26132727599626,55.26132727599626,32.14672810745348
23,464.79292633476007,305.9909439062852,451.20530973451326,285.46194690265486,-20.528997003630366,-13.587616600246804,213.49955342824185,33.49955342824185,24.618347687250804
24,,,,,,,,,
25,484.7462914889672,581.1256721676247,466.5068226120858,600.4931773879142,19.36750522028956,-18.239468876881404,316.7180948493814,43.28190515061863,26.604106513255967
26,484.7539766702015,443.4351360904913,439.90384615384613,459.1923076923077,15.757171601816367,-44.850130516355364,289.35787710366486,70.64212289633514,47.53759211637879
27,,,,,,,,,
28,,,,,,,,,
29,605.0103358100536,469.4642397575858,601.754491017964,466.29683490162535,-3.1674048559604557,-3.2558447920895333,225.78883979030428,45.78883979030428,4.542353886669159
30,,,,,,,,,
31,605.5921629285898,295.8211394689353,605.5616591928251,287.4080717488789,-8.413067720056404,-0.03050373576468246,180.20773964007822,0.20773964007821633,8.413123019435211
32,,,,,,,,,
33,,,,,,,,,
34,696.7066229369445,677.9515446466356,699.7088353413654,666.4518072289156,-11.499737417719984,3.002212404420902,165.36848634711635,14.631513652883655,11.885168909097079
35,698.0992793556592,905.1619330224671,679.0876132930514,917.2416918429003,12.079758820433199,-19.011666062607787,302.431332087959,57.56866791204101,22.52474238778207
36,713.0061120543294,377.76989247311826,705.7201086956521,388.6222826086956,10.852390135577366,-7.286003358677249,326.123648929178,33.87635107082201,13.071350985932291
37,,,,,,,,,
38,724.6988270904276,814.091436498928,733.8769470404984,827.1292834890966,13.037846990168532,9.178119950070823,35.14400482691489,35.14400482691489,15.944382708557102
39,726.2734724292102,280.76311475409835,739.304347826087,311.0946291560102,30.331514401911875,13.030875396876809,23.249088483336607,23.249088483336607,33.01218683338498
40,,,,,,,,,
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
